art,klasse,ordnung,familie,behind_scenes
1020611,1,102,10213,0
1070111,1,108,10802,0
1070406,1,108,10813,0
1080102,1,109,10901,0
1080201,1,109,10904,0
1100505,1,113,11314,0
1100510,1,113,11314,0
1100702,1,113,11311,0
1100705,1,113,11312,0
1120115,1,115,11509,0
1120118,1,115,11509,0
1120121,1,115,11509,0
1120307,1,115,11512,0
1120415,1,115,11514,0
1120502,1,115,11503,0
1120507,1,115,11503,0
1120704,1,115,11506,0
1120811,1,115,11507,0
1120818,1,115,11507,0
1120821,1,115,11507,0
1120823,1,115,11507,0
2010202,2,204,20401,0
2070402,2,206,20608,0
2090712,2,207,20709,0
2130220,2,244,24402,0
3010819,3,301,30107,0
3010825,3,301,30107,0
3050106,3,306,30602,0
5040202,6,604,60402,0
5050201,6,605,60502,0
5050302,6,605,60503,0
5050502,6,605,60505,0
21102348,6,605,60501,0
50901527,1,120,12001,
50903567,6,604,60402,
50903692,6,604,60401,
