art,klasse,ordnung,familie
1070306,1,108,10806
1070817,1,108,10814
1100702,1,113,11311
1120704,1,115,11506
1160106,1,121,12101
2010105,2,201,20101
2010202,2,204,20401
2070625,2,206,20605
2100420,2,220,22005
2140214,2,214,21401
3010201,3,301,30110
3010825,3,301,30107
3030101,3,305,30506
5070210,6,607,60702
21102538,6,607,60701
21102559,1,121,12114
21102734,1,115,11508
21103172,6,606,60601
50901738,2,239,23904
50902122,1,115,11506
50902564,3,306,30601
50902992,3,305,30504
50903206,2,206,20605
50903581,6,607,60704
55003583,6,615,61501
55005329,1,121,12122
55009313,1,115,11503
55009442,6,607,60704
