art,klasse,ordnung,familie,behind_scenes
1100508,1,113,11316,0
1160105,1,121,12101,
1160411,1,121,12110,
2010102,2,202,20201,0
2090603,2,207,20710,0
2130203,2,244,24402,0
2130318,2,244,24413,0
2130509,2,244,24415,0
2130613,2,244,24408,0
2130704,2,244,24406,0
2130706,2,244,24406,0
2130925,2,244,24405,0
3010604,3,301,30105,0
3010813,3,301,30107,0
5010109,6,601,60101,0
5020201,6,602,60204,0
5040112,6,604,60401,0
5040209,6,604,60402,0
5050115,6,605,60501,0
5050502,6,605,60505,
5050622,6,605,60506,0
5060210,6,606,60602,0
21102321,6,604,60401,0
21103172,6,606,60601,0
50901010,6,609,60905,0
50902216,2,244,24405,0
50903581,6,607,60704,0
