art,klasse,ordnung,familie
3010502,3,301,30109
3010622,3,301,30105
3010902,3,301,30101
3040405,3,303,30319
3040509,3,303,30320
4010501,5,505,50508
4010705,5,507,50702
4010906,5,507,50707
4010907,5,507,50707
4020103,5,513,51303
4020104,5,513,51303
4020403,5,514,51403
4070102,5,523,52304
4100103,5,550,550009
4231603,5,550,550122
21102789,5,523,52302
21103022,5,514,51401
50901176,5,550,550044
50901180,5,550,550090
50901385,5,551,55102
50901386,5,551,55106
50901827,5,550,550030
50901999,5,550,550059
50903095,5,549,54908
50903127,5,550,550061
50903262,5,550,550049
50903424,5,550,550030
50903604,5,505,50504
50903649,5,513,51301
50905501,5,547,54705
50905537,5,547,54705
50905736,5,550,550132
50906057,5,547,54705
55003280,5,539,53902
55003360,5,526,52601
55003368,5,550,550059
55003447,5,541,54101
55003587,5,549,54903
55003794,5,528,52821
55004101,5,550,550075
55005044,5,550,550074
55006167,5,514,51401
