art,klasse,ordnung,familie,behind_scenes
4010401,5,505,50506,0
4010503,5,505,50507,0
4010903,5,507,50707,0
4010906,5,507,50707,0
4010907,5,507,50707,0
4020402,5,514,51403,0
4060101,5,520,52003,0
4060102,5,520,52001,0
4070205,5,523,52302,0
4100103,5,550,550009,0
4100201,5,550,550075,0
4100401,5,550,550139,0
4120502,5,527,52717,0
4231101,5,550,550032,0
4231102,5,550,550032,0
4231201,5,550,550043,0
4231202,5,550,550043,0
4231701,5,550,550059,0
4233301,5,550,550035,0
21103021,5,550,550130,0
21103022,5,514,51401,0
21103025,5,513,51301,0
21103028,5,550,550075,0
50901382,5,550,550075,0
50901616,5,523,52302,0
50901827,5,550,550030,0
50902021,5,550,550130,0
50902324,5,550,550130,0
50902620,5,552,55205,0
50902856,5,550,550122,0
50902876,5,552,55201,0
50902921,5,550,550043,0
50902922,5,550,550032,0
50903064,5,527,52717,0
50903097,5,550,550043,0
50903101,5,550,550028,0
50903120,5,550,550130,0
50903426,5,550,550009,0
50903649,5,513,51301,0
50903998,5,514,51401,0
50904053,5,550,550045,0
50906049,5,525,52501,0
50906509,5,550,550044,0
50906519,5,550,550009,0
50907189,5,514,51401,0
55003263,5,550,550130,0
55003265,5,550,550125,0
55003268,5,550,550058,0
55003281,5,550,550074,0
55003308,5,550,550130,0
55003310,5,550,550009,0
55003364,5,550,550058,0
55003370,5,550,550074,
55003372,5,550,550074,
55003380,5,550,550075,
55003422,5,550,550130,
55003424,5,550,550130,
55003457,5,550,550059,
55003475,5,550,550074,
55003486,5,550,550021,
55003487,5,550,550074,
55003488,5,550,550074,
55003506,5,550,550074,
55003509,5,550,550058,
55003517,5,550,550009,
55003627,5,514,51403,
55003657,5,550,550059,
55003679,5,550,550074,
55003891,5,550,550009,
55004118,5,550,550058,
55004124,5,550,550009,
55004138,5,550,550074,
55004286,5,550,550075,
55004306,5,550,550058,
55004549,5,550,550074,
55004779,5,550,550125,
55004780,5,550,550125,
55004989,5,550,550074,
55005278,5,550,550032,
55005657,5,550,550032,
55005659,5,550,550043,
55007960,5,550,550046,
55007961,5,550,550046,
55007962,5,550,550077,
55007963,5,550,550032,
55007965,5,550,550045,
55007969,5,550,550044,
55009165,1,114,11401,
55009354,5,550,550009,
55009453,5,513,51301,
55009454,5,550,550044,
55009456,5,550,550045,
55009458,5,550,550042,
55009459,5,550,550009,
55009463,5,550,550043,
55009475,5,514,51401,
55009484,5,550,550049,
55014080,5,550,550058,
55014930,5,550,550046,
55014955,5,550,550032,
