art,klasse,ordnung,familie,behind_scenes
3010301,3,301,30103,0
3030440,3,305,30513,0
3040121,3,303,30303,0
3040717,3,303,30335,0
3040782,3,303,30337,0
3041303,3,303,30342,0
3060501,4,402,40204,0
4010406,5,505,50506,0
4010503,5,505,50507,0
4010901,5,507,50707,0
4010906,5,507,50707,0
4011001,5,507,50708,0
4020201,5,514,51401,0
4020403,5,514,51403,0
4050105,5,518,51801,0
4150105,5,552,55201,0
4220401,5,549,54901,0
4232601,5,550,550077,0
4260401,5,552,55206,0
21102927,3,305,30513,0
21103553,5,517,51701,0
50901186,5,550,550047,0
50901382,5,550,550075,0
50902532,5,550,550059,0
50902982,5,550,550017,0
50903014,5,550,550090,0
50903020,5,549,54901,0
50903116,5,550,550049,0
50903575,5,550,550077,0
50904934,5,547,54705,0
55003328,5,550,550072,0
55003418,5,550,550130,0
55003532,5,550,550054,0
55003682,5,550,550072,0
55004120,5,527,52722,0
55005794,5,550,550075,0
55005948,5,550,550013,0
55009483,5,550,550009,0
55009500,5,538,53801,0
55010238,5,539,53904,0
55011214,5,550,550006,0
55013818,5,550,550074,
