art,klasse,ordnung,familie
3060416,4,402,40206
3060501,4,402,40204
3070902,4,403,40307
4020303,5,514,51405
4020305,5,514,51405
4060102,5,520,52001
4060202,5,520,52005
4070101,5,523,52301
4080102,5,526,52601
4080104,5,526,52601
4090101,5,528,52806
4090102,5,528,52808
4230602,5,550,550019
4232701,5,550,550017
21102903,5,526,52601
21102909,5,526,52601
21103456,5,528,52825
50901015,5,530,53001
50901160,5,529,52902
50901200,5,526,52601
50901556,5,528,52831
50901621,5,550,550141
50901925,5,516,51601
50902211,5,516,51601
50902494,5,536,53604
50903061,5,550,550072
50903574,6,615,61501
50903912,5,526,52601
50905038,5,550,550017
50905204,5,528,52831
50905496,5,526,52601
50905511,5,527,52718
50905586,5,526,52601
50905603,5,526,52601
50905754,5,526,52601
50906106,5,526,52601
50906187,6,615,61501
50906188,6,615,61501
50906189,6,615,61501
50906201,5,528,52806
50906739,5,550,550139
50907206,6,615,61501
50907677,5,527,52718
50907691,5,527,52718
55003215,5,527,52718
55003222,5,526,52601
55003223,5,526,52601
55003224,5,526,52603
55003239,5,528,52830
55003241,5,526,52601
55003254,5,527,52703
55003256,5,527,52703
55003266,5,526,52606
55003292,5,546,54601
55003314,5,526,52601
55003382,5,550,550072
55003529,5,550,550119
55003532,5,550,550054
55003543,5,550,550072
55003551,5,550,550072
55003554,5,528,52830
55003558,5,550,550139
55003583,6,615,61501
55003593,5,526,52601
55003607,5,550,550072
55003646,5,526,52601
55003664,6,620,62010
55003669,5,526,52601
55003701,5,526,52601
55003732,5,526,52603
55003745,5,526,52605
55003855,5,526,52601
55003900,5,526,52601
55003902,5,528,52815
55003906,5,550,550139
55005131,5,526,52601
55005954,6,620,62001
55006098,5,526,52604
