art,klasse,ordnung,familie,behind_scenes
1030108,1,104,10403,0
1100120,1,113,11309,0
1100202,1,113,11326,0
1120115,1,115,11509,0
1120212,1,115,11510,0
1120415,1,115,11514,0
1120420,1,115,11513,0
1120811,1,115,11507,0
1160438,1,121,12109,0
2010202,2,204,20401,0
2070403,2,206,20608,0
2070407,2,206,20608,0
2070514,2,206,20607,0
2080119,2,234,23404,0
2100423,2,220,22005,0
2150225,2,235,23507,0
2150233,2,235,23507,0
2150252,2,235,23506,0
3010825,3,301,30107,0
3010828,3,301,30107,0
3030429,3,305,30513,0
5020201,6,602,60204,0
5050115,6,605,60501,0
5050303,6,605,60503,0
5070201,6,607,60702,0
5090102,6,609,60901,0
5090110,6,609,60908,0
21102316,6,607,60702,0
21102895,2,206,20612,0
21102995,1,102,10201,0
21103173,6,607,60702,0
50903147,6,604,60402,0
50903201,6,605,60505,0
50905215,6,603,60303,0
50905699,3,303,30337,0
55005449,6,612,61204,0
55010255,1,115,11509,0
