art,klasse,ordnung,familie,behind_scenes
1020302,1,102,10211,0
1020611,1,102,10213,0
1070404,1,108,10813,0
1070406,1,108,10813,0
1070408,1,108,10813,0
1070412,1,108,10813,0
1070508,1,108,10812,0
1070518,1,108,10810,0
1070519,1,108,10810,0
1070521,1,108,10809,0
1070522,1,108,10812,1
1070602,1,108,10815,1
1070604,1,108,10815,1
1070608,1,108,10815,0
1070706,1,108,10815,0
1070916,1,108,10817,0
1070918,1,108,10817,0
1071001,1,108,10815,1
1071103,1,108,10818,1
1071108,1,108,10818,0
1071203,1,108,10819,0
1071205,1,108,10819,0
1080101,1,109,10901,0
1080201,1,109,10904,0
1100202,1,113,11326,0
1100510,1,113,11314,0
1120201,1,115,11510,0
1120202,1,115,11510,0
1120210,1,115,11510,0
1120411,1,115,11514,0
1120502,1,115,11503,1
1120912,1,115,11508,0
1120920,1,115,11508,0
1120929,1,115,11508,0
1140103,1,119,11901,0
1140107,1,119,11901,0
1140302,1,117,11701,0
1150202,1,120,12002,0
1150203,1,120,12002,0
1150204,1,120,12002,0
1150301,1,120,12003,0
1150303,1,120,12003,0
1160202,1,121,12103,0
1160602,1,121,12105,0
1160805,1,121,12114,
1160821,1,121,12115,0
1161009,1,121,12124,0
1161019,1,121,12124,0
2010202,2,204,20401,0
2040107,2,231,23105,
2040108,2,231,23105,0
2050202,2,229,22901,0
2050203,2,229,22901,0
2050217,2,229,22901,
2050504,2,231,23101,0
2050511,2,231,23101,0
2050513,2,231,23101,
2070404,2,206,20608,0
2070405,2,206,20608,
2090603,2,207,20710,0
2090709,2,207,20709,0
2090711,2,207,20709,0
2090731,2,207,20709,0
2090736,2,207,20709,0
2100407,2,220,22005,0
2100409,2,220,22005,0
2100411,2,220,22005,0
2100417,2,220,22005,0
2130215,2,244,24402,0
2130835,2,244,24407,0
2130925,2,244,24405,0
2140213,2,214,21401,0
2150225,2,235,23507,0
2200103,2,239,23904,0
2200108,2,239,23904,0
2200120,2,239,23904,0
2200128,2,239,23904,0
2210214,2,241,24103,0
2222808,2,250,250135,0
2222818,2,250,250135,0
3030104,3,305,30506,0
3030106,3,305,30506,0
3030204,3,305,30504,0
3030210,3,305,30504,0
3030402,3,305,30513,0
3040111,3,303,30303,0
3041112,3,303,30344,0
5050303,6,605,60503,0
5070301,6,607,60703,
21102329,1,121,12117,0
21102496,3,305,30513,0
21102845,3,305,30517,0
21103304,3,305,30504,0
50901567,3,305,30513,0
50902167,2,231,23101,0
50902219,2,235,23507,0
50903153,3,305,30513,0
50903714,2,231,23102,0
50904186,6,607,60701,0
50906251,1,108,10817,0
50906892,1,115,11510,0
55005449,6,612,61204,0
55005530,6,612,61213,0
55005531,6,612,61213,0
55008281,3,305,30511,0
55008790,3,303,30340,0
55010265,1,108,10817,1
55012618,3,305,30513,0
