art,klasse,ordnung,familie
2020105,2,227,22701
3040125,3,303,30311
3040405,3,303,30319
3060501,4,402,40204
3060504,4,402,40204
3070805,4,403,40336
3070806,4,403,40336
3070808,4,403,40336
3070809,4,403,40336
3070812,4,403,40336
4010403,5,505,50506
4010601,5,506,50601
4010703,5,507,50702
4010705,5,507,50702
4010901,5,507,50707
4010906,5,507,50707
4010907,5,507,50707
4020103,5,513,51303
4020204,5,514,51401
4020305,5,514,51405
4020401,5,514,51403
4040102,5,517,51701
4040104,5,517,51701
4060102,5,520,52001
4070101,5,523,52301
4070102,5,523,52304
4070201,5,523,52302
4090301,5,528,52825
4100102,5,550,550009
4120502,5,527,52717
4150105,5,552,55201
4210201,5,547,54705
4230115,5,550,550009
4231101,5,550,550032
4231401,5,550,550047
4231603,5,550,550122
4231702,5,550,550059
4260602,5,552,55203
21102909,5,526,52601
21103016,5,550,550130
21103017,5,550,550130
21103020,5,550,550130
21103213,5,526,52601
21103639,5,549,54907
50901167,5,552,55206
50901168,5,552,55205
50901173,5,550,550044
50901175,5,550,550044
50901176,5,550,550044
50901177,5,550,550044
50901179,5,550,550071
50901187,5,550,550030
50901194,5,550,550075
50901195,5,550,550075
50901198,5,550,550130
50901216,5,549,54903
50901382,5,550,550075
50901385,5,551,55102
50901388,5,551,55109
50901556,5,528,52831
50901897,5,517,51701
50901979,5,550,550006
50901999,5,550,550059
50902001,5,550,550059
50902014,5,550,550130
50902027,5,550,550044
50902324,5,550,550130
50902503,5,550,550130
50902530,5,550,550059
50902621,5,550,550009
50902639,5,550,550130
50902785,5,552,55207
50902851,5,550,550071
50902868,5,550,550075
50902922,5,550,550032
50902923,5,551,55104
50902956,5,550,550030
50903022,5,550,550075
50903023,5,550,550075
50903024,5,550,550075
50903049,5,550,550075
50903064,5,527,52717
50903067,5,550,550047
50903080,5,528,52831
50903091,5,550,550044
50903093,5,550,550044
50903094,5,550,550071
50903103,5,550,550044
50903104,5,550,550044
50903111,5,550,550044
50903120,5,550,550130
50903258,5,550,550044
50903264,5,549,54905
50903460,5,550,550044
50903462,5,550,550009
50903465,5,550,550047
50904448,5,550,550009
50904934,5,547,54705
50905329,5,551,55109
50905353,5,550,550075
50905499,5,547,54705
50905501,5,547,54705
50905510,5,550,550021
50905541,5,547,54705
50905631,5,550,550075
50906127,5,550,550071
50906565,5,550,550043
50906566,5,550,550030
50906572,5,550,550043
50906605,5,550,550075
50906607,5,544,54403
50906736,5,550,550099
50906762,5,550,550059
50906834,5,549,54903
50906962,5,550,550130
50907513,5,550,550072
50907677,5,527,52718
50907686,5,550,550114
55003216,5,527,52718
55003233,5,550,550058
55003235,5,552,55201
55003261,5,552,55201
55003262,5,550,550130
55003263,5,550,550130
55003264,5,552,55205
55003265,5,550,550125
55003268,5,550,550058
55003273,5,550,550059
55003281,5,550,550074
55003286,5,550,550115
55003298,5,550,550074
55003308,5,550,550130
55003309,5,550,550049
