art,klasse,ordnung,familie
1100510,1,113,11314
1120411,1,115,11514
1130104,1,115,11515
3010717,3,301,30106
3010902,3,301,30101
4010502,5,505,50508
4050101,5,518,51801
4230101,5,547,54701
4260201,5,552,55202
21102789,5,523,52302
50901065,5,550,550130
50901097,5,519,51901
50901137,5,523,52302
50902002,5,550,550059
50902768,5,528,52806
50902855,5,552,55203
50902859,5,552,55203
50903013,5,552,55203
50903519,5,523,52302
50907174,5,507,50702
55003233,5,550,550058
55003299,5,550,550074
55003329,5,550,550013
55003365,5,550,550058
55003373,5,550,550074
55003409,5,552,55203
55003492,5,528,52830
55003509,5,550,550058
55003518,5,550,550059
55003520,5,544,54404
55003575,5,550,550058
55003919,5,550,550009
55003999,5,552,55205
55004062,5,550,550013
55004094,5,550,550074
55004116,5,550,550075
55004211,5,550,550009
55004226,5,550,550059
55004284,5,528,52824
55004333,5,544,54401
55004360,5,550,550130
55004517,5,550,550059
55004621,5,550,550013
55004655,5,550,550075
55004858,5,552,55203
55005028,5,549,54904
55005545,5,550,550075
55005709,5,542,54202
55007046,5,550,550139
55007166,5,542,54203
55007280,5,528,52824
55007980,5,551,55109
55007995,5,537,53701
55008616,5,550,550075
55009252,5,549,54901
55009261,5,550,550055
55009291,5,542,54202
55010369,5,550,550119
55010664,5,550,550007
55010742,5,550,550057
55010871,5,509,50901
55010920,5,550,550052
55010948,5,524,52409
55011232,5,549,54901
55011241,5,549,54911
55011256,5,550,550058
55011349,5,508,50806
55011377,5,550,550075
55011509,5,552,55208
55011510,5,550,550009
55011525,5,508,50806
55011534,5,544,54402
55011538,5,523,52302
55011627,5,539,53901
55011637,5,550,550143
55011662,5,550,550009
55011689,5,552,55204
55011702,5,549,54903
55011744,5,550,550074
55011762,5,523,52302
55011878,5,550,550026
55011881,5,550,550114
55012003,5,523,52303
55012149,5,550,550009
55012150,5,550,550009
55012192,5,550,550021
55012284,5,549,54905
55012285,5,549,54903
55012286,5,549,54903
55012287,5,550,550097
55012288,5,550,550009
55012314,5,510,51001
55012325,5,523,52302
55012326,5,550,550119
55012327,5,529,52902
55012328,5,551,55103
55012329,5,549,54915
55012330,5,528,52833
55012400,5,550,550119
55012805,5,550,550075
55012854,5,550,550022
55013046,5,544,54404
55013671,5,526,52603
55013672,5,550,550141
55013673,5,550,550072
55013869,5,539,53904
55013928,5,526,52603
55014042,5,523,52304
55014044,5,550,550013
