art,klasse,ordnung,familie
2070513,2,206,20607
2070520,2,206,20607
2070524,2,206,20607
2070526,2,206,20607
2070617,2,206,20609
2070727,2,206,20612
2070730,2,206,20612
2070734,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070905,2,206,20613
2070908,2,206,20613
2070909,2,206,20613
2071113,2,206,20614
2090603,2,207,20710
2090712,2,207,20709
3010502,3,301,30109
3040309,3,303,30316
3070806,4,403,40336
4080104,5,526,52601
4090102,5,528,52808
21103468,5,526,52601
50901167,5,552,55206
50901179,5,550,550071
50901556,5,528,52831
50902942,5,527,52717
50903051,5,552,55205
50903064,5,527,52717
50905494,5,526,52601
50905496,5,526,52601
50907677,5,527,52718
55003224,5,526,52603
55003244,5,542,54208
55003263,5,550,550130
55003365,5,550,550058
55003408,5,552,55202
55003510,5,547,54703
55003832,5,550,550054
55004309,5,527,52709
55004817,6,620,62001
55005351,5,550,550072
