art,klasse,ordnung,familie,behind_scenes
1100701,1,113,11311,0
1120303,1,115,11512,0
1120603,1,115,11504,0
1120841,1,115,11507,0
1150102,1,120,12001,0
1150110,1,120,12001,0
1160403,1,121,12110,0
1160801,1,121,12116,0
1160802,1,121,12115,0
1160804,1,121,12114,0
1160810,1,121,12116,0
1160817,1,121,12116,0
1160824,1,121,12114,0
1160826,1,121,12115,0
1161016,1,121,12124,0
1161020,1,121,12124,0
2090104,2,207,20704,0
2090505,2,207,20707,0
2090603,2,207,20710,0
2090609,2,207,20703,0
2090709,2,207,20709,0
2090717,2,207,20709,0
2120305,2,219,21904,0
2130211,2,244,24402,0
2130405,2,244,24415,0
2130509,2,244,24415,0
2130511,2,244,24417,0
2130525,2,244,24417,0
2130706,2,244,24406,0
2130835,2,244,24407,0
2222729,2,250,250151,0
3010825,3,301,30107,0
3040111,3,303,30303,0
3040305,3,303,30316,0
5080107,6,608,60801,0
5090101,6,610,61001,0
5090102,6,609,60901,0
21102705,6,610,61002,0
21102745,2,234,23407,0
21103173,6,607,60702,0
50901010,6,609,60905,0
50902143,1,115,11507,0
55007885,6,610,61002,
55008090,2,250,250149,
