art,klasse,ordnung,familie,behind_scenes
1070419,1,108,10813,0
1070706,1,108,10815,0
1070907,1,108,10817,0
1071111,1,108,10818,0
1071205,1,108,10819,0
1071208,1,108,10819,0
1080201,1,109,10904,0
1080303,1,110,11001,0
1100202,1,113,11326,0
1100428,1,113,11342,0
1100703,1,113,11312,0
1100803,1,113,11323,1
1120101,1,115,11509,0
1120212,1,115,11510,0
1120304,1,115,11512,0
1120306,1,115,11511,0
1120415,1,115,11514,0
1120907,1,115,11508,0
1120922,1,115,11508,0
1150106,1,120,12001,0
1150204,1,120,12002,0
1160602,1,121,12105,0
1160905,1,121,12122,0
2010105,2,201,20101,0
2070309,2,206,20603,0
2070913,2,206,20613,0
2071104,2,206,20614,0
2080212,2,234,23408,0
2080216,2,234,23408,0
2090710,2,207,20709,0
2100102,2,242,24201,0
2100414,2,220,22005,0
2100419,2,220,22005,0
2130701,2,244,24406,0
2130704,2,244,24406,0
2130709,2,244,24406,0
2130710,2,244,24406,0
2150101,2,235,23501,0
2150214,2,235,23503,0
2200126,2,239,23903,0
2200131,2,239,23904,0
2210207,2,241,24103,0
2221235,2,250,250122,0
3010110,3,301,30112,0
3010205,3,301,30111,0
3010402,3,301,30113,0
3010403,3,301,30114,0
3010605,3,301,30105,0
3010629,3,301,30105,0
3010706,3,301,30106,0
3010713,3,301,30106,0
3010715,3,301,30106,0
3010724,3,301,30106,0
3010725,3,301,30106,0
3010726,3,301,30106,0
3010743,3,301,30106,0
3010745,3,301,30106,0
3010746,3,301,30106,1
3010747,3,301,30106,0
3010801,3,301,30107,0
3010803,3,301,30107,0
3010814,3,301,30107,0
3010827,3,301,30107,0
3010831,3,301,30107,0
3030110,3,305,30506,0
3030111,3,305,30506,0
3030210,3,305,30504,0
3030213,3,305,30504,0
3030221,3,305,30504,0
3030424,3,305,30513,0
3030506,3,305,30528,0
3030513,3,305,30528,0
3030526,3,305,30528,0
3030609,3,305,30524,0
3030619,3,305,30524,0
3030711,3,305,30527,0
3040203,3,303,30301,0
3040307,3,303,30313,0
3040318,3,303,30317,0
3040321,3,303,30313,0
3040504,3,303,30320,0
3040517,3,303,30324,0
3040720,3,303,30332,0
3040802,3,303,30343,0
3040901,3,303,30340,0
3041112,3,303,30344,0
3041122,3,303,30344,0
3050209,3,306,30601,0
3050211,3,306,30601,0
3070310,4,403,40328,0
3070809,4,403,40336,0
3080101,4,401,40106,0
5090102,6,609,60901,0
21102461,3,301,30105,0
21102528,4,403,40386,0
21102838,3,301,30106,0
21102933,3,301,30107,0
21103173,6,607,60702,0
21103378,2,250,250122,0
21103555,3,301,30106,0
50901010,6,609,60905,0
50901428,3,301,30107,0
50901669,3,303,30320,0
50901670,3,303,30320,0
50902219,2,235,23507,0
50902492,3,301,30106,0
50902493,3,301,30106,0
50902529,1,115,11509,0
50902758,3,303,30301,0
50902864,3,301,30107,0
50902992,3,305,30504,0
50903201,6,605,60505,0
50903420,3,305,30528,0
50903567,6,604,60402,0
50904502,2,250,250072,0
50904611,6,605,60506,0
50904815,3,303,30303,0
50904960,2,235,23504,0
50904998,1,115,11509,0
50905190,3,301,30105,0
50905218,4,402,40210,0
50905404,3,301,30105,0
50905522,5,541,54103,0
50905830,3,305,30527,1
50905839,3,301,30105,0
50905883,3,305,30528,0
50906026,3,301,30107,0
50906666,3,301,30104,0
50906670,3,301,30107,0
50906671,3,301,30107,0
50907025,3,305,30528,0
55005342,3,303,30319,
55006109,4,402,40210,
55008111,4,403,40322,
55008826,3,303,30303,
55008916,3,305,30506,
55010339,3,303,30332,
55010761,6,605,60501,
55011412,3,301,30107,
55012306,4,402,40210,
55012310,4,402,40210,
55012312,4,402,40210,
55012313,4,402,40210,
