art,klasse,ordnung,familie
1120415,1,115,11514
1120820,1,115,11507
1120826,1,115,11507
2050127,2,231,23102
2050511,2,231,23101
2050518,2,231,23101
2050605,2,222,22201
2070101,2,206,20601
2070706,2,206,20612
2070912,2,206,20613
2080119,2,234,23404
2100102,2,242,24201
2100203,2,224,22402
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130925,2,244,24405
2150233,2,235,23507
2200308,2,240,24005
2222108,2,250,250179
2222302,2,250,250179
2222318,2,250,250179
2222319,2,250,250159
2222344,2,250,250179
2222415,2,250,250175
3010607,3,301,30105
3010620,3,301,30105
3010901,3,301,30101
3010902,3,301,30101
3010903,3,301,30101
3030105,3,305,30506
3030115,3,305,30506
3030116,3,305,30506
3030209,3,305,30504
3040111,3,303,30303
3050106,3,306,30602
3070802,4,403,40336
3070806,4,403,40336
3070808,4,403,40336
4010102,5,504,50401
4010404,5,505,50506
4010406,5,505,50506
4010501,5,505,50508
4010901,5,507,50707
4020201,5,514,51401
4020205,5,514,51406
4020403,5,514,51403
4070204,5,523,52302
4070205,5,523,52302
4070214,5,523,52302
4100105,5,550,550009
4100203,5,550,550075
4150103,5,552,55201
4150108,5,552,55201
4230701,5,550,550001
4231102,5,550,550032
4231601,5,550,550122
4231702,5,550,550059
4260401,5,552,55206
4260602,5,552,55203
21102387,2,244,24407
21102934,3,301,30109
21103252,5,521,52102
50901065,5,550,550130
50901136,5,523,52302
50901167,5,552,55206
50901186,5,550,550047
50901188,5,550,550030
50901189,5,550,550030
50901212,5,550,550059
50901383,3,303,30310
50901616,5,523,52302
50901787,5,550,550131
50901987,5,550,550032
50902026,5,550,550030
50902147,2,250,250179
50902229,5,550,550130
50902532,5,550,550059
50902534,5,550,550043
50902832,5,550,550030
50902851,5,550,550071
50902858,5,552,55202
50902891,5,523,52302
50902892,5,550,550043
50903012,5,552,55202
50903045,5,550,550032
50903053,5,523,52304
50903075,5,549,54903
50905353,5,550,550075
50905500,5,547,54705
50905548,5,547,54705
50905734,3,301,30101
50906834,5,549,54903
50906962,5,550,550130
55003231,5,550,550009
55003263,5,550,550130
55003298,5,550,550074
55003328,5,550,550072
55003365,5,550,550058
55003368,5,550,550059
55003372,5,550,550074
55003387,5,550,550073
55003403,5,550,550009
55003407,5,544,54403
55003431,5,550,550043
55003432,5,550,550074
55003433,5,550,550058
55003442,5,550,550021
55003455,5,550,550059
55003467,5,550,550075
55003589,5,550,550011
55003612,5,550,550072
55003780,5,527,52718
55003875,5,550,550009
55004036,5,550,550119
55004136,5,550,550130
55004139,5,550,550074
55004243,5,550,550119
55004244,5,550,550075
55004245,5,550,550114
55004274,5,542,54208
55004305,5,550,550058
55004358,5,550,550114
55004627,5,552,55206
55004687,5,524,52410
55005014,5,550,550009
55005103,5,550,550075
55005335,5,550,550066
55005432,5,550,550030
55005556,5,552,55202
55005564,5,524,52409
55005753,5,528,52820
55005769,5,552,55205
55006167,5,514,51401
55006202,5,539,53904
55006516,1,114,11401
55006586,5,550,550074
55006587,5,550,550043
55007051,5,542,54205
55007828,5,550,550021
55008567,5,523,52302
55008827,5,544,54403
55009500,5,538,53801
55010216,5,550,550047
55010316,5,550,550044
55010939,5,523,52302
55010976,5,550,550047
55011894,5,552,55206
55011902,5,551,55103
55012124,5,550,550032
55012651,5,528,52820
55012652,5,542,54205
55013379,5,543,54302
55013451,5,547,54705
