art,klasse,ordnung,familie
3010604,3,301,30105
3030417,3,305,30513
3030424,3,305,30513
3040205,3,303,30310
3050106,3,306,30602
3070507,4,403,40325
4010501,5,505,50508
4011001,5,507,50708
4020201,5,514,51401
4020403,5,514,51403
4050102,5,518,51801
4150101,5,552,55201
4230701,5,550,550001
4231601,5,550,550122
4232701,5,550,550017
4260201,5,552,55202
4260401,5,552,55206
21102792,5,523,52302
21103252,5,521,52102
50901167,5,552,55206
50901184,5,550,550030
50901186,5,550,550047
50901188,5,550,550030
50901677,3,301,30105
50901787,5,550,550131
50901949,3,301,30105
50902010,5,550,550130
50902026,5,550,550030
50902532,5,550,550059
50902534,5,550,550043
50902858,5,552,55202
50902982,5,550,550017
50903012,5,552,55202
50903058,5,550,550072
50903075,5,549,54903
50903101,5,550,550028
50903981,5,550,550009
50905500,5,547,54705
50905705,5,550,550118
50905706,3,305,30514
50905732,5,550,550055
50906048,5,528,52802
50906438,4,403,40328
50906834,5,549,54903
50907251,5,550,550009
50907531,5,550,550009
50907625,5,550,550040
55003263,5,550,550130
55003268,5,550,550058
55003298,5,550,550074
55003328,5,550,550072
55003332,5,526,52601
55003371,5,550,550074
55003372,5,550,550074
55003467,5,550,550075
55003511,5,552,55201
55003675,5,550,550074
55003754,5,552,55202
55003800,5,542,54208
55004146,5,542,54205
55004190,5,550,550058
55004244,5,550,550075
55004274,5,542,54208
55004358,5,550,550114
55004377,5,550,550017
55004380,5,542,54205
55004389,5,542,54208
55004412,5,550,550075
55004420,5,550,550009
55004580,5,550,550015
55004619,5,550,550043
55004627,5,552,55206
55004767,5,552,55205
55005182,5,542,54209
55005227,5,550,550118
55005371,5,552,55202
55005430,5,544,54403
55005432,5,550,550030
55005438,5,552,55202
55005515,5,550,550017
55005753,5,528,52820
55005812,5,550,550058
55005878,4,403,40380
55006149,4,403,40380
55006167,5,514,51401
55007051,5,542,54205
55007841,3,301,30110
55007999,5,550,550017
55008000,5,550,550017
55008674,3,301,30109
55008743,5,550,550114
55009386,5,550,550074
55010216,5,550,550047
55010217,5,550,550017
55010317,5,550,550047
55010789,5,514,51401
55010791,5,523,52301
55010907,5,550,550017
55010939,5,523,52302
55010968,5,539,53904
55010976,5,550,550047
55010980,5,550,550119
55010982,5,540,54001
55011215,5,550,550009
55011266,5,550,550047
55011267,5,550,550047
55011268,5,550,550042
55011271,5,550,550047
55011273,5,550,550043
55011468,5,550,550047
55011902,5,551,55103
55011907,5,550,550017
55011936,5,550,550020
55012062,3,301,30105
55012105,5,550,550047
55012124,5,550,550032
55012126,5,550,550009
55012128,5,523,52303
55012167,5,550,550019
55012542,5,549,54908
55012578,5,547,54705
55012644,3,305,30514
55012646,5,541,54107
55012647,5,526,52601
55012648,5,526,52601
55012649,5,526,52601
55012650,5,526,52607
55012651,5,528,52820
55012652,5,542,54205
55012653,5,542,54205
55012654,5,542,54205
55012655,5,552,55205
55012656,5,550,550114
55012657,5,550,550114
55012658,5,550,550114
55012659,5,550,550047
55012660,5,547,54705
55012661,5,549,54908
55012662,5,550,550009
55012674,5,550,550114
55012675,5,550,550009
55012676,5,544,54403
55012677,5,550,550017
55012678,5,526,52601
55012679,5,513,51303
55012680,5,550,550047
55012681,5,550,550030
55012682,5,536,53605
55012683,5,551,55103
55012684,5,550,550030
55012685,5,550,550009
55012702,5,550,550009
55013789,5,552,55201
55014184,5,538,53801
55014763,5,550,550019
55014764,5,526,52601
55014765,5,550,550119
55014766,5,550,550042
55014767,5,549,54908
55014768,5,551,55103
