art,klasse,ordnung,familie,behind_scenes
1020405,1,102,10207,0
1070611,1,108,10815,0
1120411,1,115,11514,0
2090717,2,207,20709,0
2130118,2,244,24420,0
2130609,2,244,24408,0
2130704,2,244,24406,0
3010625,3,301,30105,0
3010825,3,301,30107,0
3030122,3,305,30506,0
3030204,3,305,30504,0
3030209,3,305,30504,0
3030210,3,305,30504,0
3030429,3,305,30513,0
3040111,3,303,30303,0
3040805,3,303,30330,0
21102787,3,303,30330,0
21103089,2,207,20710,0
50901672,3,303,30313,0
50902733,3,305,30504,
50903771,1,115,11503,0
50905155,1,115,11503,0
50905836,1,115,11503,0
50906574,3,303,30332,0
50906862,3,303,30344,0
55005455,3,305,30504,0
55011996,1,108,10815,
55013739,1,115,11503,
55013946,1,115,11503,
