art,klasse,ordnung,familie
1020301,1,102,10210
1020302,1,102,10211
1020601,1,102,10213
1020606,1,102,10213
1020608,1,102,10212
1020610,1,102,10213
1020614,1,102,10213
1020623,1,102,10213
1020625,1,102,10212
3010101,3,301,30112
3030212,3,305,30504
3030213,3,305,30504
3041113,3,303,30344
3050201,3,306,30601
3070510,4,403,40326
21103523,3,305,30504
50901914,3,305,30504
50901954,3,305,30504
50902063,1,102,10204
50902075,1,102,10213
50902696,1,102,10207
50904018,1,102,10207
50905132,1,102,10204
50905464,3,303,30316
50906845,1,102,10206
50907087,2,211,21101
55005735,3,301,30112
55007218,3,303,30325
55008582,3,303,30316
55010416,1,102,10207
55010418,1,102,10212
