art,klasse,ordnung,familie,behind_scenes
4010703,5,507,50702,0
4010705,5,507,50702,0
4070201,5,523,52302,0
4130102,5,536,53603,0
4210201,5,547,54705,0
4210202,5,547,54705,0
21103024,5,513,51303,0
21103632,5,549,54908,0
50901174,5,550,550044,0
50901175,5,550,550044,0
50901176,5,550,550044,0
50901179,5,550,550071,0
50901195,5,550,550075,0
50901216,5,549,54903,0
50901385,5,551,55102,0
50901386,5,551,55106,0
50901979,5,550,550006,0
50903093,5,550,550044,0
50903258,5,550,550044,0
50903262,5,550,550049,0
50904448,5,550,550009,0
50905180,5,551,55109,0
50905540,5,547,54705,0
50905541,5,547,54705,0
50906057,5,547,54705,0
50907686,5,550,550114,0
55003468,5,550,550075,
55003507,5,550,550115,
55004037,5,550,550119,
55004101,5,550,550075,
55004125,5,550,550114,
55004223,5,550,550142,
55004345,5,550,550114,
55004499,5,550,550114,
55004511,5,550,550119,
55004520,5,549,54915,
55004800,5,550,550119,
55008334,5,514,51401,
