art,klasse,ordnung,familie
1100510,1,113,11314
1120411,1,115,11514
1130102,1,115,11515
1130104,1,115,11515
2020105,2,227,22701
3010901,3,301,30101
3010902,3,301,30101
3010903,3,301,30101
4010101,5,504,50401
4010704,5,507,50702
4010706,5,507,50702
4070206,5,523,52302
4070212,5,523,52302
4070215,5,523,52302
4100103,5,550,550009
4100107,5,523,52303
4100201,5,550,550075
4231102,5,550,550032
4231603,5,550,550122
4233301,5,550,550035
21102268,5,523,52302
21102287,5,514,51401
21102789,5,523,52302
21103007,5,550,550009
21103016,5,550,550130
21103018,5,550,550130
21103019,5,550,550130
50901027,1,114,11401
50901137,5,523,52302
50901167,5,552,55206
50901171,5,552,55205
50901198,5,550,550130
50901219,5,550,550030
50901999,5,550,550059
50902001,5,550,550059
50902041,5,521,52102
50902229,5,550,550130
50902620,5,552,55205
50902851,5,550,550071
50902868,5,550,550075
50902921,5,550,550043
50902922,5,550,550032
50903046,5,550,550032
50903052,5,523,52304
50903053,5,523,52304
50903101,5,550,550028
50903519,5,523,52302
50903566,1,114,11401
50904053,5,550,550045
50904329,5,552,55202
50904793,5,523,52302
50905631,5,550,550075
50906255,5,547,54702
50906382,5,550,550009
50906606,5,550,550087
50907213,5,550,550055
50907298,1,114,11401
55003268,5,550,550058
55003277,5,550,550075
55003281,5,550,550074
55003311,5,550,550009
55003367,5,550,550059
55003372,5,550,550074
55003375,5,550,550074
55003380,5,550,550075
55003403,5,550,550009
55003417,5,550,550021
55003418,5,550,550130
55003422,5,550,550130
55003429,5,550,550119
55003461,5,550,550058
55003475,5,550,550074
55003486,5,550,550021
55003488,5,550,550074
55003495,5,550,550075
55003506,5,550,550074
55003508,5,550,550074
55003510,5,547,54703
55003517,5,550,550009
55003530,5,550,550050
55003531,5,550,550124
55003564,5,550,550114
55003566,5,550,550075
55003582,5,550,550074
55003599,5,550,550058
55003659,5,550,550121
55003660,5,550,550066
55003695,5,550,550066
55003705,5,550,550009
55003713,5,550,550119
55003737,5,550,550058
55003740,5,547,54703
55003774,5,550,550119
55003819,5,550,550032
55003820,5,550,550075
55003891,5,550,550009
55003897,5,550,550121
55003923,5,550,550055
55003945,5,550,550125
55004001,5,552,55201
55004073,5,550,550119
55004115,5,550,550074
55004118,5,550,550058
55004123,5,526,52601
55004197,5,544,54405
55004226,5,550,550059
55004293,5,550,550058
55004308,5,550,550058
55004333,5,544,54401
55004340,5,550,550059
55004394,5,550,550059
55004580,5,550,550015
55004638,5,550,550066
55004751,5,549,54903
55004872,5,539,53902
55004882,5,528,52803
55005012,5,550,550032
55005058,5,550,550030
55005123,5,550,550119
55005124,5,550,550121
55005287,5,552,55202
55005431,5,550,550132
55005540,5,550,550039
55005552,5,547,54705
55005622,5,550,550130
55005754,5,550,550118
55006087,5,550,550075
55006274,5,549,54901
55006520,5,550,550009
55006621,5,550,550015
55007052,5,550,550021
55007053,5,550,550058
55007254,5,552,55203
55007336,5,528,52831
55007361,5,549,54904
55007362,5,549,54918
55007825,5,526,52601
55008047,1,115,11517
55008168,5,550,550009
55008298,5,550,550021
55008311,5,550,550051
55008333,5,549,54920
55008631,5,514,51401
55008671,5,550,550071
55008993,5,523,52302
55009199,5,550,550012
55009252,5,549,54901
55009261,5,550,550055
55009474,5,513,51301
55009482,5,549,54901
55009498,5,550,550067
55009585,5,550,550044
55009927,5,550,550119
55010044,5,550,550090
55010372,5,526,52601
55010624,5,550,550047
55010664,5,550,550007
55010705,5,508,50806
55010742,5,550,550057
55010798,5,550,550058
55010845,5,550,550069
55010948,5,524,52409
55010950,5,544,54403
55010951,5,550,550075
55010952,5,552,55203
55010953,5,550,550075
55010954,5,550,550022
55011083,5,550,550118
