art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1070111,1,108,10802,0
1070116,1,108,10802,0
1070418,1,108,10813,0
1070507,1,108,10810,0
1070512,1,108,10810,0
1080101,1,109,10901,0
1100119,1,113,11306,0
1100505,1,113,11314,0
1100703,1,113,11312,0
1120306,1,115,11511,0
1120502,1,115,11503,0
1120505,1,115,11505,0
1120603,1,115,11504,0
1160407,1,121,12108,0
2050605,2,222,22201,0
2070101,2,206,20601,0
2070705,2,206,20612,0
2070812,2,206,20611,0
2080502,2,234,23401,0
2090213,2,207,20702,0
2090522,2,207,20707,0
2090709,2,207,20709,0
2100102,2,242,24201,0
2120317,2,219,21905,0
2130610,2,244,24409,0
2130704,2,244,24406,0
2130706,2,244,24406,0
2130709,2,244,24406,0
2130710,2,244,24406,0
2130716,2,244,24406,0
2130908,2,244,24405,0
2130910,2,244,24405,0
2140103,2,216,21601,0
2140108,2,216,21601,0
2140218,2,214,21401,0
2150214,2,235,23503,0
2150233,2,235,23507,0
2200102,2,239,23904,0
2200205,2,240,24001,0
2200308,2,240,24005,0
2210207,2,241,24103,0
2210210,2,241,24103,0
2210214,2,241,24103,0
2220608,2,250,250094,0
2221120,2,250,250141,0
2221235,2,250,250122,0
2222404,2,250,250175,0
2222415,2,250,250175,0
3010711,3,301,30106,0
3010803,3,301,30107,0
3010807,3,301,30107,0
3010809,3,301,30107,0
3010822,3,301,30107,0
3010824,3,301,30107,0
3010827,3,301,30107,0
3010831,3,301,30107,1
3030117,3,305,30506,0
3040102,3,303,30307,0
3041013,3,303,30328,0
3050106,3,306,30602,0
3050211,3,306,30601,0
3060501,4,402,40204,1
3070701,4,403,40360,0
21102525,4,403,40386,0
21102526,4,403,40386,0
21102867,1,121,12122,0
50902659,4,402,40206,1
50905893,3,301,30107,
55010028,1,108,10809,
55010668,4,402,40204,
