art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1020610,1,102,10213,0
1020614,1,102,10213,0
1070406,1,108,10813,0
2010202,2,204,20401,0
2130203,2,244,24402,0
2130216,2,244,24402,0
2130302,2,244,24414,0
2130320,2,244,24414,0
2130322,2,244,24414,0
3041105,3,303,30344,0
3041107,3,303,30344,0
3070506,4,403,40326,0
5030102,6,603,60301,0
50901265,1,102,10202,0
50901348,3,305,30513,0
50901914,3,305,30504,0
50903609,3,303,30332,0
50905464,3,303,30316,0
55012112,3,301,30112,
