art,klasse,ordnung,familie,behind_scenes
1100707,1,113,11311,0
1120303,1,115,11512,0
1120304,1,115,11512,0
1161019,1,121,12124,0
2010105,2,201,20101,0
2010202,2,204,20401,0
3010625,3,301,30105,0
3030424,3,305,30513,0
4090102,5,528,52808,0
5010109,6,601,60101,0
5020201,6,602,60204,0
5030201,6,603,60302,0
5040202,6,604,60402,0
5050115,6,605,60501,0
5050304,6,605,60503,0
21103170,6,605,60501,0
21103605,6,604,60401,0
50901010,6,609,60905,0
50903201,6,605,60505,0
50904611,6,605,60506,0
50905919,6,605,60504,0
55004248,6,602,60210,0
