art,klasse,ordnung,familie
1040107,1,106,10608
1100401,1,113,11339
1120120,1,115,11509
1120824,1,115,11507
1120912,1,115,11508
1140303,1,117,11701
1150110,1,120,12001
1160801,1,121,12116
1160810,1,121,12116
1160817,1,121,12116
1160903,1,121,12120
2010103,2,201,20101
2080113,2,234,23405
2080201,2,234,23408
2080412,2,234,23414
2080413,2,234,23414
21102417,2,235,23503
21102798,3,305,30527
21102974,1,115,11506
50901672,3,303,30313
50901678,3,301,30107
50902143,1,115,11507
50902317,3,305,30513
50902331,3,305,30527
50903978,1,115,11509
50905963,2,235,23501
50906558,3,303,30320
50907340,2,234,23414
55007925,1,121,12120
55008212,2,235,23503
55011118,1,120,12001
