art,klasse,ordnung,familie
2050301,2,231,23104
2090212,2,207,20702
2120203,2,219,21905
2120212,2,219,21905
2130211,2,244,24402
2140204,2,214,21401
2140213,2,214,21401
2160101,2,211,21101
2200123,2,239,23904
2200129,2,239,23904
2210220,2,241,24103
2222344,2,250,250179
2223220,2,250,250072
3010104,3,301,30112
3010109,3,301,30112
3010404,3,301,30113
3010604,3,301,30105
4030103,5,554,55402
21103136,3,301,30113
50901766,3,301,30113
50902044,3,301,30106
50902959,5,550,550072
50902975,5,554,55402
50904767,3,301,30105
50905511,5,527,52718
50906282,5,528,52819
55003253,5,550,550139
55005759,2,240,24005
