art,klasse,ordnung,familie
3010901,3,301,30101
3050106,3,306,30602
3050204,3,306,30601
3050205,3,306,30601
21103016,5,550,550130
21103020,5,550,550130
50901171,5,552,55205
50901198,5,550,550130
50901999,5,550,550059
50902002,5,550,550059
50902229,5,550,550130
50902503,5,550,550130
50902855,5,552,55203
50905137,5,550,550125
50906392,5,550,550130
55003281,5,550,550074
55003369,5,550,550074
55003372,5,550,550074
55003375,5,550,550074
55003422,5,550,550130
55003443,5,550,550021
55003454,5,550,550059
55003566,5,550,550075
55003568,5,552,55202
55003582,5,550,550074
55003587,5,549,54903
55003657,5,550,550059
55003676,5,550,550125
55003679,5,550,550074
55003689,5,550,550125
55003696,5,550,550074
55003709,5,550,550010
55003889,5,550,550075
55004071,5,550,550075
55004246,5,550,550115
55004307,5,550,550058
55004777,5,550,550130
55007003,5,550,550075
