art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1020611,1,102,10213,0
1080102,1,109,10901,0
1100505,1,113,11314,0
1100702,1,113,11311,0
1100703,1,113,11312,0
1120305,1,115,11512,0
1120307,1,115,11512,0
1120420,1,115,11513,0
2010202,2,204,20401,0
2200605,2,240,24003,0
2210210,2,241,24103,0
2210214,2,241,24103,0
3010803,3,301,30107,0
3010815,3,301,30107,0
3010822,3,301,30107,0
3010825,3,301,30107,0
5010109,6,601,60101,0
5020201,6,602,60204,0
5030201,6,603,60302,0
5050115,6,605,60501,0
5050303,6,605,60503,0
5070101,6,607,60701,0
5070210,6,607,60702,0
21102621,6,607,60702,0
21102950,6,607,60702,0
21103192,6,604,60401,
50901199,6,605,60504,
50903210,1,113,11312,
50903567,6,604,60402,
50903939,6,607,60702,
50905842,3,301,30105,
50906095,6,604,60401,
55005928,6,607,60702,
55006592,6,607,60702,
55006707,6,604,60401,
55011029,6,604,60401,
55011283,6,605,60505,
