art,klasse,ordnung,familie
4010103,5,504,50401
50902851,5,550,550071
50903127,5,550,550061
50905501,5,547,54705
50906775,5,550,550030
55003281,5,550,550074
55003380,5,550,550075
55003422,5,550,550130
55003454,5,550,550059
55003486,5,550,550021
55003530,5,550,550050
55003531,5,550,550124
55003675,5,550,550074
55003751,5,550,550127
55003923,5,550,550055
55004442,5,550,550066
55004668,5,552,55202
55004835,5,523,52302
55004987,5,550,550074
55005004,5,550,550055
55005083,5,550,550027
55009602,5,552,55204
55009660,5,550,550044
55009668,5,550,550055
55009670,5,550,550070
55009671,5,550,550037
55009759,5,550,550058
55009773,5,550,550044
55013009,5,552,55206
55013071,5,550,550004
55013618,5,513,51301
55013636,5,550,550030
55013637,5,550,550055
55013639,5,550,550075
55013876,5,550,550069
55013879,5,550,550075
55013882,5,552,55206
55013886,5,550,550014
55013889,5,550,550051
55014780,5,552,55205
