art,klasse,ordnung,familie
4070201,5,523,52302
4100102,5,550,550009
4150103,5,552,55201
4210201,5,547,54705
4231401,5,550,550047
50901176,5,550,550044
50901216,5,549,54903
50901979,5,550,550006
50902027,5,550,550044
50903023,5,550,550075
50903036,5,550,550096
50903091,5,550,550044
50906127,5,550,550071
50906893,5,549,54903
55003404,5,550,550075
55003434,5,550,550075
55003472,5,550,550021
55003670,5,549,54903
55003671,5,549,54903
55003672,5,550,550074
55003673,5,550,550044
55003874,5,550,550009
55003986,5,550,550041
55004336,5,550,550009
55004622,5,550,550114
55004800,5,550,550119
55005320,5,513,51303
55005731,5,550,550044
