art,klasse,ordnung,familie
1080201,1,109,10904
1100510,1,113,11314
2130704,2,244,24406
3010202,3,301,30110
3010205,3,301,30111
3010407,3,301,30114
3010625,3,301,30105
3010815,3,301,30107
3010903,3,301,30101
3040111,3,303,30303
3041102,3,303,30344
3060423,4,402,40206
3070806,4,403,40336
4010101,5,504,50401
4020303,5,514,51405
4020305,5,514,51405
4060101,5,520,52003
4060102,5,520,52001
4060104,5,520,52001
4090201,5,528,52823
4090301,5,528,52825
4090302,5,528,52825
4100201,5,550,550075
4120502,5,527,52717
4231603,5,550,550122
4232701,5,550,550017
21102909,5,526,52601
21102912,5,526,52601
21103100,5,516,51601
21103483,5,520,52001
50901016,5,532,53201
50901169,5,550,550141
50901198,5,550,550130
50901200,5,526,52601
50901204,5,526,52603
50901402,1,113,11342
50901413,5,532,53201
50902746,5,528,52825
50902851,5,550,550071
50902982,5,550,550017
50903053,5,523,52304
50903064,5,527,52717
50903065,5,527,52717
50903109,5,528,52825
50903398,5,527,52717
50903519,5,523,52302
50903740,4,403,40325
50904203,5,507,50705
50906201,5,528,52806
50906212,4,403,40382
50906402,5,527,52719
50906599,5,528,52806
50906728,5,528,52822
50906762,5,550,550059
50906763,5,526,52601
50906834,5,549,54903
50907213,5,550,550055
50907677,5,527,52718
55003215,5,527,52718
55003224,5,526,52603
55003238,5,528,52822
55003249,5,550,550072
55003254,5,527,52703
55003278,5,550,550074
55003281,5,550,550074
55003311,5,550,550009
55003331,5,527,52718
55003338,5,527,52718
55003364,5,550,550058
55003375,5,550,550074
55003380,5,550,550075
55003451,5,526,52601
55003486,5,550,550021
55003489,5,552,55205
55003492,5,528,52830
55003510,5,547,54703
55003527,5,527,52718
55003584,5,527,52708
55003607,5,550,550072
55003639,5,526,52603
55003647,5,550,550139
55003679,5,550,550074
55003716,5,526,52601
55003751,5,550,550127
55003758,5,527,52709
55003784,5,528,52831
55003809,5,526,52604
55003855,5,526,52601
55003924,5,550,550002
55003945,5,550,550125
55003963,5,550,550072
55003964,5,550,550058
55004123,5,526,52601
55004129,5,550,550125
55004147,5,543,54305
55004192,5,526,52601
55004375,5,527,52724
55004397,5,550,550074
55004597,5,514,51405
55005090,5,550,550072
55005122,5,550,550072
55005123,5,550,550119
55005240,5,550,550072
55006636,5,526,52601
55006795,5,550,550017
55007050,5,528,52831
55007278,5,528,52833
55007350,4,403,40382
55007825,5,526,52601
55008023,5,532,53201
55008841,3,301,30112
55009078,5,550,550003
55009585,5,550,550044
55010355,4,403,40380
55010357,4,403,40380
55010361,4,403,40328
55010366,5,532,53201
55010368,5,531,53106
55010370,5,528,52803
55010372,5,526,52601
55010373,5,526,52601
55010374,5,526,52601
55010469,4,402,40202
55010726,5,550,550119
55010770,5,526,52601
55010845,5,550,550069
55011074,5,526,52605
55011077,5,523,52301
55011083,5,550,550118
55011085,5,526,52601
55011235,5,551,55103
55011240,5,550,550008
55011294,5,532,53201
55011452,5,550,550043
55011531,5,526,52601
55011889,5,550,550030
55011944,5,550,550023
55012066,5,549,54915
55012508,5,526,52601
55012612,4,403,40380
55012625,5,526,52601
55012686,5,549,54915
55012692,5,526,52601
55012770,5,526,52601
55012779,4,403,40380
55012903,5,552,55205
55014284,5,526,52601
