art,klasse,ordnung,familie,behind_scenes
1040105,1,106,10608,0
1050101,1,105,10501,0
1070111,1,108,10802,1
1070112,1,108,10802,0
1070119,1,108,10802,0
1070304,1,108,10806,0
1070611,1,108,10815,0
1070701,1,108,10815,0
1070908,1,108,10817,0
1071204,1,108,10819,0
1071205,1,108,10819,0
1071206,1,108,10819,0
1071207,1,108,10819,0
1100202,1,113,11326,0
1100309,1,113,11335,0
1100705,1,113,11312,0
1100707,1,113,11311,0
1120110,1,115,11509,0
1120204,1,115,11510,0
1120205,1,115,11510,0
1120208,1,115,11510,0
1120304,1,115,11512,0
1120306,1,115,11511,0
1120411,1,115,11514,0
1120415,1,115,11514,0
1120420,1,115,11513,0
1120603,1,115,11504,0
1120610,1,115,11504,0
1120704,1,115,11506,0
1120807,1,115,11507,0
1120826,1,115,11507,0
1120905,1,115,11508,0
1120908,1,115,11508,
1120921,1,115,11508,0
1130101,1,115,11515,0
1140302,1,117,11701,0
1150102,1,120,12001,0
1150204,1,120,12002,0
1160201,1,121,12103,0
1160412,1,121,12109,0
1160607,1,121,12105,0
1160802,1,121,12115,0
1160804,1,121,12114,0
1160805,1,121,12114,0
1160806,1,121,12118,0
1160818,1,121,12116,0
1160824,1,121,12114,0
1160829,1,121,12114,0
1160915,1,121,12120,0
2010103,2,201,20101,0
2020102,2,227,22701,1
2040107,2,231,23105,0
2050401,2,231,23103,0
2070309,2,206,20603,0
2070520,2,206,20607,0
2070602,2,206,20611,0
2070705,2,206,20612,0
2090511,2,207,20707,0
2090516,2,207,20707,0
2090710,2,207,20709,0
2120216,2,219,21907,0
2120313,2,219,21906,0
2130515,2,244,24417,0
2150225,2,235,23507,0
2200118,2,239,23903,0
2220607,2,250,250094,0
2221111,2,250,250142,0
2222712,2,250,250151,0
2222730,2,250,250152,0
2222737,2,250,250151,0
2222802,2,250,250135,0
2222804,2,250,250135,0
2222820,2,250,250135,0
3010110,3,301,30112,0
3010604,3,301,30105,0
3010625,3,301,30105,0
3010710,3,301,30106,0
3010711,3,301,30106,0
3010817,3,301,30107,0
3010825,3,301,30107,0
3010827,3,301,30107,0
3010828,3,301,30107,0
3030101,3,305,30506,0
3030207,3,305,30504,1
3030209,3,305,30504,0
3040305,3,303,30316,0
3040309,3,303,30316,0
3040901,3,303,30340,0
3070101,4,403,40303,0
3070310,4,403,40328,0
5020101,6,602,60202,0
5020201,6,602,60204,0
5040209,6,604,60402,1
5050111,6,605,60501,0
5050201,6,605,60502,0
5050407,6,605,60504,0
5050415,6,605,60504,0
5050502,6,605,60505,0
5050616,6,605,60506,0
5050624,6,605,60506,0
21102770,1,108,10802,0
21102909,5,526,52601,0
21102982,2,250,250151,0
21103444,1,113,11311,1
21103588,6,607,60702,0
50902447,2,219,21908,0
50905567,5,550,550072,0
50907526,1,115,11504,0
50907540,4,402,40206,0
55003553,5,550,550072,0
55003609,5,542,54208,0
55003753,5,528,52822,0
55007541,3,303,30338,0
55008785,3,303,30340,0
