art,klasse,ordnung,familie,behind_scenes
1100316,1,113,11340,0
3010302,3,301,30103,0
3010802,3,301,30107,0
3010808,3,301,30107,0
3010819,3,301,30107,0
3030209,3,305,30504,0
3030210,3,305,30504,0
3030401,3,305,30513,0
3030402,3,305,30513,0
3030411,3,305,30513,0
3030424,3,305,30513,0
3030427,3,305,30513,0
3030429,3,305,30513,0
3030437,3,305,30513,0
3030505,3,305,30528,0
3030513,3,305,30528,0
3030518,3,305,30528,0
3030527,3,305,30528,0
3030532,3,305,30528,0
3030613,3,305,30524,0
3030707,3,305,30527,0
3030709,3,305,30527,0
3030711,3,305,30527,0
3040120,3,303,30303,0
3040125,3,303,30311,0
3040305,3,303,30316,0
3040405,3,303,30319,0
3040605,3,303,30338,0
3040709,3,303,30335,0
3041011,3,303,30327,0
3041102,3,303,30344,0
3060302,4,402,40203,0
3060403,4,402,40206,0
3060504,4,402,40204,0
3070101,4,403,40303,0
3070805,4,403,40336,0
3070808,4,403,40336,0
4020305,5,514,51405,0
4080104,5,526,52601,0
21102409,3,305,30513,0
21102429,3,305,30513,0
21102685,3,303,30320,0
21102702,5,516,51601,0
21102845,3,305,30517,0
21102918,4,403,40304,0
21103213,5,526,52601,0
50901191,5,550,550072,0
50901192,5,550,550141,0
50902522,3,305,30528,0
50902659,4,402,40206,0
50902942,5,527,52717,0
50903061,5,550,550072,0
50903062,5,550,550072,0
50903352,3,305,30513,0
50903912,5,526,52601,0
50905176,5,550,550072,0
50905433,3,305,30513,0
50905498,5,526,52603,0
50905522,5,541,54103,0
50905527,5,541,54103,0
50905528,5,541,54103,0
50905567,5,550,550072,0
50905568,5,550,550072,0
50905569,5,550,550072,0
50905578,5,550,550072,0
50905603,5,526,52601,0
50905678,5,526,52601,0
50905688,5,550,550072,0
50905741,3,305,30513,0
50906313,5,526,52601,0
50906723,5,516,51601,0
50906739,5,550,550139,0
50907494,3,303,30338,0
55003223,5,526,52601,0
55003241,5,526,52601,0
55003252,5,550,550072,0
55003258,5,550,550072,0
55003313,6,615,61501,0
55003359,5,526,52601,0
55003383,5,542,54202,
55003513,5,550,550072,
55003551,5,550,550072,
55003552,5,550,550072,
55003591,5,526,52601,
55003593,5,526,52601,
55003602,5,526,52601,
55003604,5,550,550072,
55003639,5,526,52603,
55003647,5,550,550139,
55003652,5,542,54201,
55003653,5,541,54103,
55003716,5,526,52601,
55003745,5,526,52605,
55003760,5,526,52601,
55003797,5,528,52822,
55003880,5,526,52601,
55003940,5,550,550072,
55004016,5,550,550072,
55004728,5,550,550072,
55004839,5,527,52719,
55005861,3,303,30338,
55007007,6,615,61501,
55008621,3,303,30320,
55008755,5,526,52601,
