art,klasse,ordnung,familie,behind_scenes
1020610,1,102,10213,0
1020618,1,102,10213,0
1030108,1,104,10403,0
1040107,1,106,10608,0
1070111,1,108,10802,0
1070308,1,108,10807,0
1070505,1,108,10812,0
1070705,1,108,10815,0
1070802,1,108,10814,0
1070805,1,108,10814,0
1070811,1,108,10814,0
1071106,1,108,10818,0
1071205,1,108,10819,0
1071206,1,108,10819,0
1071207,1,108,10819,0
1100510,1,113,11314,0
1120118,1,115,11509,0
1120211,1,115,11510,0
1120411,1,115,11514,0
1120514,1,115,11503,0
1120603,1,115,11504,0
1120826,1,115,11507,0
1120905,1,115,11508,0
1120921,1,115,11508,0
1140102,1,119,11901,0
1140201,1,116,11601,0
1150102,1,120,12001,0
1150204,1,120,12002,0
1160201,1,121,12103,0
1160605,1,121,12105,0
1160804,1,121,12114,0
1161012,1,121,12123,0
2010105,2,201,20101,0
2010202,2,204,20401,0
2020103,2,227,22701,0
2020105,2,227,22701,0
2020106,2,227,22701,0
2020113,2,227,22701,0
2040108,2,231,23105,0
2050214,2,229,22901,0
2050518,2,231,23101,0
2050602,2,222,22201,0
2050605,2,222,22201,0
2050606,2,222,22201,0
2070406,2,206,20608,0
2070809,2,206,20611,0
2080128,2,234,23405,0
2090603,2,207,20710,0
2090606,2,207,20703,0
2090607,2,207,20710,0
2090712,2,207,20709,0
2090724,2,207,20709,0
2090731,2,207,20709,0
2100403,2,220,22005,0
2100413,2,220,22005,0
2110209,2,223,22318,0
2130704,2,244,24406,0
2150105,2,235,23501,0
2150202,2,235,23507,0
2150211,2,235,23507,0
2150225,2,235,23507,0
2220502,2,250,250155,0
2221110,2,250,250140,0
2221121,2,250,250140,0
2221604,2,250,250089,0
2222504,2,250,250158,0
2222506,2,250,250158,0
3010202,3,301,30110,0
3010710,3,301,30106,0
3010825,3,301,30107,0
3010826,3,301,30107,0
3030207,3,305,30504,0
3030209,3,305,30504,0
3040512,3,303,30321,0
3041122,3,303,30344,0
3050103,3,306,30602,0
3060423,4,402,40206,0
21102367,4,403,40380,0
21102636,1,108,10819,0
21102719,1,115,11511,0
21103247,1,113,11301,0
21103278,2,250,250166,0
21103486,2,250,250140,0
50901470,2,250,250138,0
50902674,2,250,250140,0
50902685,2,250,250140,1
50902708,2,250,250138,0
50902838,1,115,11514,0
50902841,1,115,11510,0
50902862,1,113,11304,0
50903740,4,403,40325,0
50904079,2,223,22318,
50904545,2,244,24404,
50904863,2,235,23502,
50904961,2,235,23504,
50905160,2,250,250098,
50905747,3,301,30106,
50906139,2,250,250155,
50906385,6,604,60401,
50907139,2,250,250116,
50907156,1,108,10812,
50907369,2,250,250061,
55005952,2,243,24303,
55005982,1,115,11509,
55006074,2,250,250158,
55007350,4,403,40382,
55007574,2,250,250166,
55007982,2,234,23408,
55008047,1,115,11517,
55008765,4,403,40380,
55010237,1,115,11509,
55010259,1,121,12110,
55010262,2,250,250089,
55010361,4,403,40328,
55010456,1,115,11510,
55010463,1,108,10815,
55010600,4,402,40202,
55010743,2,235,23506,
55011015,6,604,60401,
55011098,4,403,40382,
55011751,3,301,30106,
55011876,2,250,250166,
55012257,2,241,24109,
55012264,2,250,250155,
55012265,2,250,250155,
55012266,2,234,23412,
55012267,2,240,24003,
