art,klasse,ordnung,familie
1080201,1,109,10904
1120411,1,115,11514
1130101,1,115,11515
2020102,2,227,22701
2130405,2,244,24415
2130704,2,244,24406
2130706,2,244,24406
2210213,2,241,24103
3010104,3,301,30112
3010109,3,301,30112
3010404,3,301,30113
3010407,3,301,30114
3010501,3,301,30109
3010604,3,301,30105
3010607,3,301,30105
3010618,3,301,30105
3010622,3,301,30105
3010902,3,301,30101
3010903,3,301,30101
3040504,3,303,30320
3040521,3,303,30320
3040802,3,303,30343
3041102,3,303,30344
3050101,3,306,30602
3050106,3,306,30602
3050210,3,306,30601
4010404,5,505,50506
4010501,5,505,50508
4010601,5,506,50601
4010706,5,507,50702
4010901,5,507,50707
4010902,5,507,50707
4010905,5,507,50707
4010906,5,507,50707
4010907,5,507,50707
4020201,5,514,51401
4020205,5,514,51406
4020403,5,514,51403
4040103,5,517,51702
4040107,5,517,51701
4050105,5,518,51801
4100103,5,550,550009
4100105,5,550,550009
4100201,5,550,550075
4100203,5,550,550075
4120101,5,529,52905
4231501,5,550,550055
21102461,3,301,30105
21102909,5,526,52601
21103252,5,521,52102
50901189,5,550,550030
50902026,5,550,550030
50902549,4,403,40362
50902982,5,550,550017
50903678,5,527,52717
50904767,3,301,30105
50905839,3,301,30105
50906048,5,528,52802
50906122,5,550,550124
55003231,5,550,550009
55003318,5,527,52709
55003452,5,550,550073
55003526,5,527,52718
55003871,5,527,52717
55004211,5,550,550009
55004301,5,550,550058
55006167,5,514,51401
55007303,5,549,54901
55009247,5,514,51401
55009248,5,514,51401
55010215,5,526,52607
55010217,5,550,550017
55010238,5,539,53904
55010346,5,514,51403
55010347,5,528,52802
55010445,5,528,52802
55010791,5,523,52301
55010906,5,550,550019
55011097,5,526,52607
55011244,5,526,52601
55012574,5,526,52607
55012575,5,526,52601
55013550,5,526,52601
55013551,5,532,53201
55013552,5,532,53201
55013685,5,513,51301
55014234,5,550,550072
55014320,5,514,51401
