art,klasse,ordnung,familie,behind_scenes
4020305,5,514,51405,0
4040103,5,517,51702,0
4040104,5,517,51701,0
4040105,5,517,51701,0
4040106,5,517,51701,0
4040107,5,517,51701,0
4040108,5,517,51701,0
4060101,5,520,52003,0
4060102,5,520,52001,0
4090101,5,528,52806,0
4090102,5,528,52808,0
4090301,5,528,52825,0
4110301,5,526,52607,0
4120501,5,527,52719,0
4120502,5,527,52717,0
21102912,5,526,52601,0
21103252,5,521,52102,0
50903574,6,615,61501,0
50903585,6,615,61501,0
50903919,5,550,550072,0
55003553,5,550,550072,
55004732,6,615,61501,
