art,klasse,ordnung,familie
1020603,1,102,10212
1070309,1,108,10806
3010702,3,301,30106
3010811,3,301,30107
3030109,3,305,30506
3040202,3,303,30310
3040309,3,303,30316
3040310,3,303,30318
3040312,3,303,30316
3040717,3,303,30335
3041102,3,303,30344
3070605,4,403,40323
4020305,5,514,51405
21102252,4,403,40382
21102668,3,303,30303
50901167,5,552,55206
50901171,5,552,55205
50901383,3,303,30310
50902021,5,550,550130
50902206,5,550,550077
50902229,5,550,550130
50902324,5,550,550130
50902639,5,550,550130
50905510,5,550,550021
50905977,3,303,30314
50906392,5,550,550130
55003261,5,552,55201
55003281,5,550,550074
55003308,5,550,550130
55003364,5,550,550058
55003365,5,550,550058
55003369,5,550,550074
55003370,5,550,550074
55003372,5,550,550074
55003403,5,550,550009
55003422,5,550,550130
55003424,5,550,550130
55003428,5,550,550125
55003430,5,550,550074
55003464,5,550,550074
55003475,5,550,550074
55003486,5,550,550021
55003487,5,550,550074
55003516,5,550,550074
55003551,5,550,550072
55003663,5,550,550010
55003696,5,550,550074
55004118,5,550,550058
55004817,6,620,62001
55006945,3,301,30106
