art,klasse,ordnung,familie
1040201,1,106,10601
1040202,1,106,10601
1070403,1,108,10813
1070416,1,108,10813
1070418,1,108,10813
1080201,1,109,10904
1100202,1,113,11326
1100510,1,113,11314
1100705,1,113,11312
1120304,1,115,11512
1120415,1,115,11514
1120811,1,115,11507
2020103,2,227,22701
2020104,2,227,22701
2020106,2,227,22701
2020107,2,227,22701
2020109,2,227,22701
2050121,2,231,23102
2050510,2,231,23101
2050511,2,231,23101
2070101,2,206,20601
2070309,2,206,20603
2070803,2,206,20611
2071102,2,206,20614
2071105,2,206,20614
2071115,2,206,20614
2080507,2,234,23401
2100203,2,224,22402
2110103,2,223,22324
2110105,2,223,22324
2110108,2,223,22324
2110202,2,223,22318
2110204,2,223,22319
2110807,2,223,22315
2110905,2,223,22309
2130704,2,244,24406
2130709,2,244,24406
2221009,2,250,250083
2221134,2,250,250138
2222115,2,250,250167
2222116,2,250,250167
2222122,2,250,250167
2222207,2,250,250178
2222318,2,250,250179
2222340,2,250,250179
2222411,2,250,250175
3010401,3,301,30114
3010407,3,301,30114
3010629,3,301,30105
3010815,3,301,30107
3030104,3,305,30506
3030105,3,305,30506
3040205,3,303,30310
3050102,3,306,30602
3060501,4,402,40204
3070301,4,403,40328
3070805,4,403,40336
3070806,4,403,40336
3070808,4,403,40336
3070809,4,403,40336
4010201,5,508,50806
4040101,5,517,51701
4090201,5,528,52823
4090301,5,528,52825
4090302,5,528,52825
4090402,5,528,52802
4120502,5,527,52717
4220301,5,549,54920
21102288,5,513,51303
21102685,3,303,30320
21103001,2,223,22324
21103281,2,221,22101
21103631,5,536,53603
50901180,5,550,550090
50901181,5,550,550090
50901784,2,206,20614
50902670,2,250,250167
50902874,2,250,250134
50902942,5,527,52717
50903033,5,551,55106
50903064,5,527,52717
50903179,5,549,54915
50903292,5,528,52831
50903759,4,402,40206
50904462,2,240,24005
50904775,4,403,40380
50904796,5,524,52404
50904797,5,502,50201
50905736,5,550,550132
50905839,3,301,30105
50906773,2,250,250176
50906813,2,250,250167
50907513,5,550,550072
50907622,5,518,51801
55003219,5,527,52711
55003338,5,527,52718
55003382,5,550,550072
55003533,5,550,550072
55003632,5,527,52718
55003779,5,527,52711
55003807,5,528,52830
55003863,5,527,52713
55003864,5,527,52713
55004021,2,206,20614
55004839,5,527,52719
55006348,5,513,51303
55008870,5,550,550019
55010017,1,106,10601
55010213,4,403,40328
55010706,5,550,550006
55010753,2,250,250089
55010902,5,526,52607
55010906,5,550,550019
55010940,5,550,550086
55013236,2,223,22315
