art,klasse,ordnung,familie,behind_scenes
1020302,1,102,10211,0
1070111,1,108,10802,0
1070408,1,108,10813,0
1070421,1,108,10813,0
1070507,1,108,10810,0
1071108,1,108,10818,0
1071109,1,108,10818,0
1071208,1,108,10819,0
1100433,1,113,11342,0
1120306,1,115,11511,0
1120502,1,115,11503,0
1120603,1,115,11504,0
1120704,1,115,11506,0
1120812,1,115,11507,0
1120901,1,115,11507,0
1120905,1,115,11508,0
1120916,1,115,11508,0
1120920,1,115,11508,0
1120923,1,115,11508,0
1150104,1,120,12001,0
1150204,1,120,12002,0
1160602,1,121,12105,0
1160607,1,121,12105,0
3010827,3,301,30107,0
3030101,3,305,30506,0
3030204,3,305,30504,0
3030210,3,305,30504,0
3050106,3,306,30602,0
50901527,1,120,12001,
