art,klasse,ordnung,familie,behind_scenes
1070406,1,108,10813,0
1100902,1,113,11319,0
2130613,2,244,24408,0
2150105,2,235,23501,0
3010202,3,301,30110,0
3010301,3,301,30103,0
3010302,3,301,30103,0
3010826,3,301,30107,0
3030103,3,305,30506,0
3030113,3,305,30506,0
3030121,3,305,30506,0
3030209,3,305,30504,0
3030210,3,305,30504,0
3030214,3,305,30504,0
3030419,3,305,30513,0
3030422,3,305,30513,0
3030424,3,305,30513,0
3030429,3,305,30513,0
3030433,3,305,30513,0
3030507,3,305,30528,0
3030521,3,305,30528,0
3030537,3,305,30528,0
3030706,3,305,30527,0
3040111,3,303,30303,0
3040119,3,303,30302,0
3040210,3,303,30310,0
3040309,3,303,30316,0
3040320,3,303,30315,0
3040402,3,303,30319,0
3040405,3,303,30319,0
3040509,3,303,30320,0
3040511,3,303,30324,0
3040512,3,303,30321,0
3040513,3,303,30320,0
3040516,3,303,30324,0
3040517,3,303,30324,0
3040528,3,303,30323,0
3040532,3,303,30320,0
3040706,3,303,30337,0
3040707,3,303,30332,0
3040713,3,303,30334,0
3050105,3,306,30602,0
3060101,4,402,40201,0
3070201,4,403,40371,0
3070403,4,403,40382,0
3070502,4,403,40325,0
3070605,4,403,40323,0
3070702,4,403,40360,0
21102244,3,305,30513,0
21102845,3,305,30517,0
21102865,3,305,30528,0
21103030,3,305,30504,0
21103048,3,303,30321,0
21103434,3,305,30513,0
50901406,3,303,30308,0
50901661,3,303,30324,0
50901671,3,303,30325,0
50903639,3,305,30528,0
50903701,3,303,30320,0
50906372,3,303,30324,0
50907071,3,303,30343,0
50907549,3,303,30324,0
55004248,6,602,60210,
55005310,3,303,30325,
55007348,3,303,30324,
