art,klasse,ordnung,familie,behind_scenes
1040107,1,106,10608,0
1070606,1,108,10815,0
1100201,1,113,11326,0
1100904,1,113,11322,0
1120111,1,115,11509,0
1120303,1,115,11512,0
1120807,1,115,11507,0
1120905,1,115,11508,0
1120911,1,115,11508,0
1160411,1,121,12110,0
1160413,1,121,12109,0
1160424,1,121,12110,0
1160709,1,121,12112,0
2040204,2,230,23004,0
2050104,2,231,23102,0
2080214,2,234,23410,0
2080304,2,243,24303,0
2090603,2,207,20710,0
2090731,2,207,20709,0
3010202,3,301,30110,0
3030104,3,305,30506,0
3050105,3,306,30602,0
5050303,6,605,60503,0
5050304,6,605,60503,0
5050502,6,605,60505,0
50904423,2,235,23506,
