art,klasse,ordnung,familie,behind_scenes
1070608,1,108,10815,0
1070701,1,108,10815,0
1070705,1,108,10815,0
1100707,1,113,11311,0
1120105,1,115,11509,0
1120125,1,115,11509,0
1120207,1,115,11510,0
1120503,1,115,11503,0
1120905,1,115,11508,0
1120909,1,115,11508,0
1120911,1,115,11508,0
1120914,1,115,11508,0
1120920,1,115,11508,0
1120924,1,115,11508,0
1140107,1,119,11901,0
1160201,1,121,12103,0
1160427,1,121,12110,0
1160450,1,121,12108,0
1160455,1,121,12110,0
1160459,1,121,12110,0
1160707,1,121,12112,0
1160811,1,121,12113,0
1160825,1,121,12113,0
1160906,1,121,12120,0
2010202,2,204,20401,0
2040104,2,231,23105,0
2040108,2,231,23105,0
2050112,2,231,23102,0
2050115,2,231,23102,0
2050206,2,229,22901,0
2050514,2,231,23101,0
2070404,2,206,20608,0
2070811,2,206,20611,0
2080208,2,234,23408,0
2090501,2,207,20708,0
2090524,2,207,20707,0
2090527,2,207,20708,0
2090603,2,207,20710,0
2090712,2,207,20709,0
2090717,2,207,20709,0
2090731,2,207,20709,0
2130207,2,244,24402,0
2130220,2,244,24402,0
2130317,2,244,24402,0
2130405,2,244,24415,0
2130508,2,244,24415,0
2130511,2,244,24417,0
2130512,2,244,24415,0
2130516,2,244,24417,0
2130609,2,244,24408,0
2130706,2,244,24406,0
2130820,2,244,24407,0
2130827,2,244,24407,0
2130835,2,244,24407,0
2130913,2,244,24405,0
2140215,2,214,21401,0
2200103,2,239,23904,0
3010826,3,301,30107,0
3030208,3,305,30504,0
3050203,3,306,30603,0
3050204,3,306,30601,0
3050212,3,306,30601,0
21102325,1,115,11506,0
21102943,2,244,24415,0
21103216,2,244,24419,0
21103227,6,607,60705,0
50901102,1,121,12101,0
50902267,1,115,11509,0
50902308,1,121,12120,0
50902907,2,207,20707,0
50903150,3,301,30110,0
50903581,6,607,60704,0
50903944,3,301,30106,0
50904024,1,121,12110,0
50904327,1,108,10817,0
50904444,2,244,24420,0
50905055,1,115,11509,0
50905070,1,121,12110,0
55008091,2,250,250149,0
55010020,2,250,250151,0
