art,klasse,ordnung,familie
3010302,3,301,30103
3010503,3,301,30109
3010604,3,301,30105
3010605,3,301,30105
3010607,3,301,30105
3010608,3,301,30105
3010903,3,301,30101
3030424,3,305,30513
3050106,3,306,30602
3070501,4,403,40325
21102265,3,301,30110
21103047,3,305,30513
21103643,3,301,30107
50901186,5,550,550047
55004627,5,552,55206
55005432,5,550,550030
55005521,5,551,55108
55005531,6,612,61213
55006167,5,514,51401
55007123,5,538,53801
55010325,5,550,550044
55011902,5,551,55103
