art,klasse,ordnung,familie,behind_scenes
2080103,2,234,23407,0
2080110,2,234,23405,0
2080111,2,234,23404,0
2080114,2,234,23404,0
2080116,2,234,23405,0
2080119,2,234,23404,0
2080214,2,234,23410,0
2080304,2,243,24303,0
2080308,2,243,24303,0
2080313,2,243,24303,0
2080314,2,243,24301,0
2080318,2,243,24301,0
2080402,2,234,23414,0
2080405,2,234,23414,0
2080406,2,234,23414,0
2080409,2,234,23414,0
2080410,2,234,23414,0
2080411,2,234,23414,0
2080412,2,234,23414,0
2080414,2,234,23414,0
2080501,2,234,23401,0
2080502,2,234,23401,0
2080505,2,234,23401,0
2080507,2,234,23401,0
2130203,2,244,24402,0
2130209,2,244,24402,0
2130215,2,244,24402,0
2130613,2,244,24408,0
2130704,2,244,24406,0
2130706,2,244,24406,0
2130709,2,244,24406,0
2130717,2,244,24406,0
2130923,2,244,24405,0
2150104,2,235,23501,0
2150207,2,235,23506,0
2150210,2,235,23507,0
2150217,2,235,23506,0
2150218,2,235,23507,0
2150225,2,235,23507,0
2150226,2,235,23507,0
2150227,2,235,23503,0
2150233,2,235,23507,0
2150303,2,235,23505,0
2150310,2,235,23504,0
21102570,2,244,24406,0
21102713,2,243,24303,0
21102745,2,234,23407,0
21102810,2,235,23506,0
50904423,2,235,23506,0
50906046,2,235,23506,0
50907046,2,234,23408,0
