art,klasse,ordnung,familie
3010205,3,301,30111
3030212,3,305,30504
3030213,3,305,30504
3030222,3,305,30504
3030607,3,305,30524
3040312,3,303,30316
3040705,3,303,30332
3041105,3,303,30344
3041109,3,303,30344
3041113,3,303,30344
3041123,3,303,30344
3050201,3,306,30601
3050204,3,306,30601
3070301,4,403,40328
3070506,4,403,40326
4100503,5,550,550005
4231102,5,550,550032
21102833,3,303,30344
21103283,3,305,30524
21103306,3,305,30504
21103311,3,303,30332
21103483,5,520,52001
50901367,3,303,30344
50901954,3,305,30504
50902041,5,521,52102
50903105,3,305,30504
50903235,3,303,30332
50903637,3,305,30524
50903681,3,303,30344
50905493,3,303,30332
50905601,3,301,30112
50905709,3,301,30112
50905788,3,303,30324
50905985,3,303,30332
50906065,3,303,30324
50907050,3,303,30344
55003243,6,617,61701
55003531,5,550,550124
55003653,5,541,54103
55003832,5,550,550054
55006247,3,303,30344
55006762,4,403,40326
55007218,3,303,30325
55007509,5,541,54101
55007515,3,305,30524
55007868,3,303,30344
55008452,5,541,54103
55008820,5,528,52821
55010277,3,301,30112
55010462,3,303,30324
55010568,5,511,51101
55010972,5,550,550015
55011466,5,514,51401
55012115,3,301,30112
55012317,5,528,52820
55012571,5,550,550015
55012878,3,305,30524
55013085,3,303,30316
55013221,3,305,30524
55013470,3,305,30504
55013477,3,303,30324
55015551,3,303,30344
55015552,3,303,30344
55015694,3,305,30513
55015695,3,303,30344
55015696,3,303,30324
