art,klasse,ordnung,familie,behind_scenes
2080505,2,234,23401,0
2150101,2,235,23501,0
2150252,2,235,23506,0
2222832,2,250,250135,0
3010302,3,301,30103,0
3010601,3,301,30105,0
3010605,3,301,30105,0
3010625,3,301,30105,0
3010629,3,301,30105,0
3030424,3,305,30513,0
3030436,3,305,30513,0
3030516,3,305,30528,0
3060503,4,402,40204,0
21102367,4,403,40380,0
21102895,2,206,20612,0
21103434,3,305,30513,0
50904507,3,305,30514,0
50904767,3,301,30105,0
50905804,4,403,40328,0
50907423,2,243,24303,0
55006151,4,403,40380,0
55006193,3,301,30105,0
55009601,4,402,40206,0
