art,klasse,ordnung,familie,behind_scenes
1020201,1,102,10202,0
1020205,1,102,10202,0
1020301,1,102,10210,0
1020302,1,102,10211,0
1020603,1,102,10212,0
1020604,1,102,10213,0
1020606,1,102,10213,0
1020614,1,102,10213,0
1020630,1,102,10213,0
1070111,1,108,10802,0
1070114,1,108,10802,0
1070120,1,108,10802,0
1070403,1,108,10813,0
1070515,1,108,10809,0
1070818,1,108,10814,0
1070903,1,108,10816,0
1071006,1,108,10815,0
1071104,1,108,10818,0
1071203,1,108,10819,0
1071208,1,108,10819,0
1080101,1,109,10901,0
1080201,1,109,10904,0
1080304,1,110,11001,0
1100417,1,113,11344,0
1100505,1,113,11314,0
1100510,1,113,11314,0
1100609,1,113,11315,0
1100707,1,113,11311,0
1100903,1,113,11321,0
1120121,1,115,11509,0
1120203,1,115,11510,0
1120303,1,115,11512,0
1120306,1,115,11511,0
1120411,1,115,11514,0
1120416,1,115,11514,0
1120422,1,115,11514,0
1120505,1,115,11505,0
1120603,1,115,11504,0
1120609,1,115,11504,0
1120806,1,115,11507,0
1120807,1,115,11507,0
1120808,1,115,11507,0
1120904,1,115,11508,0
1120905,1,115,11508,0
1120921,1,115,11508,0
1130101,1,115,11515,0
1140101,1,119,11901,0
1140401,1,118,11801,0
1150104,1,120,12001,0
1150301,1,120,12003,0
1160108,1,121,12102,0
1160202,1,121,12103,0
1160302,1,121,12104,0
1160407,1,121,12108,0
1160428,1,121,12108,0
1160431,1,121,12109,0
1160813,1,121,12114,0
1160907,1,121,12120,0
2010202,2,204,20401,0
2020102,2,227,22701,0
2040107,2,231,23105,0
2050604,2,222,22201,0
2050605,2,222,22201,0
2070305,2,206,20603,0
2070723,2,206,20612,0
2070808,2,206,20611,0
2090204,2,207,20702,0
2090529,2,207,20707,0
2090603,2,207,20710,0
2100203,2,224,22402,1
2110401,2,223,22302,0
2120118,2,219,21908,0
2120126,2,219,21908,0
2120201,2,219,21904,0
2120213,2,219,21905,0
2120308,2,219,21906,0
2120315,2,219,21904,0
2120318,2,219,21901,0
2120326,2,219,21902,0
2120328,2,219,21904,0
2120335,2,219,21904,0
2130142,2,244,24420,0
2130205,2,244,24402,0
2130832,2,244,24407,0
2130909,2,244,24405,0
2150105,2,235,23501,0
2150225,2,235,23507,0
2200126,2,239,23903,0
2200605,2,240,24003,0
2221102,2,250,250142,0
2221216,2,250,250122,0
2222624,2,250,250150,0
3010604,3,301,30105,1
3010618,3,301,30105,1
3010622,3,301,30105,1
3010623,3,301,30105,1
3010625,3,301,30105,0
3010628,3,301,30105,1
3010803,3,301,30107,0
3010813,3,301,30107,0
3010815,3,301,30107,0
3010819,3,301,30107,0
3030119,3,305,30506,0
3030424,3,305,30513,0
3040521,3,303,30320,0
3040528,3,303,30323,0
3060101,4,402,40201,0
4030102,5,553,55301,0
4040101,5,517,51701,0
4050102,5,518,51801,0
4060101,5,520,52003,1
4060102,5,520,52001,0
4090201,5,528,52823,0
4120502,5,527,52717,0
4150106,5,552,55201,0
5010120,6,601,60101,0
5020201,6,602,60204,0
5040209,6,604,60402,0
5050201,6,605,60502,0
5050301,6,605,60503,0
5050304,6,605,60503,0
5050407,6,605,60504,0
5050429,6,605,60504,0
5050613,6,605,60506,0
5070301,6,607,60703,0
21102264,3,303,30320,1
21102348,6,605,60501,0
21102641,1,102,10213,0
21102668,3,303,30303,0
21102909,5,526,52601,0
21103213,5,526,52601,0
21103267,2,207,20709,0
21103588,6,607,60702,0
50901010,6,609,60905,0
50901081,2,244,24412,0
50901090,2,250,250179,0
50901167,5,552,55206,0
50901191,5,550,550072,0
50901556,5,528,52831,0
50901999,5,550,550059,0
50902014,5,550,550130,0
50902229,5,550,550130,0
50902324,5,550,550130,0
50902447,2,219,21908,0
50902503,5,550,550130,0
50902763,6,607,60702,0
50902939,5,516,51601,0
50902942,5,527,52717,0
50903064,5,527,52717,0
50903264,5,549,54905,1
50903574,6,615,61501,0
50903585,6,615,61501,0
50903912,5,526,52601,0
50903914,5,528,52831,0
50903915,5,528,52823,0
50904331,6,615,61501,0
50904412,1,101,10101,0
50904588,5,527,52719,0
50904678,2,250,250179,0
50905038,5,550,550017,0
50905204,5,528,52831,0
50905215,6,603,60303,0
50905510,5,550,550021,0
50905550,5,547,54705,0
50905553,5,526,52603,0
50905603,5,526,52601,0
50905605,5,541,54102,0
50905631,5,550,550075,0
50905798,3,303,30327,0
50906056,5,547,54705,0
50906189,6,615,61501,0
50906378,1,115,11503,0
50906723,5,516,51601,0
50907023,5,550,550072,0
50907526,1,115,11504,0
50907533,1,109,10901,0
50907658,5,550,550130,0
55003223,5,526,52601,0
55003224,5,526,52603,0
55003262,5,550,550130,0
55003263,5,550,550130,0
55003264,5,552,55205,0
55003265,5,550,550125,0
55003278,5,550,550074,0
55003281,5,550,550074,0
55003292,5,546,54601,0
55003298,5,550,550074,0
55003305,5,550,550059,0
55003308,5,550,550130,0
55003364,5,550,550058,0
55003365,5,550,550058,0
55003370,5,550,550074,0
55003371,5,550,550074,0
55003372,5,550,550074,0
55003379,5,550,550075,0
55003380,5,550,550075,0
55003403,5,550,550009,0
55003420,5,550,550059,0
55003422,5,550,550130,0
55003424,5,550,550130,0
55003437,5,550,550119,0
55003438,5,550,550130,0
55003453,5,552,55205,0
55003454,5,550,550059,0
55003455,5,550,550059,0
55003461,5,550,550058,0
55003464,5,550,550074,0
55003472,5,550,550021,0
55003486,5,550,550021,0
55003487,5,550,550074,0
55003495,5,550,550075,0
55003510,5,547,54703,0
55003516,5,550,550074,0
55003533,5,550,550072,1
55003542,5,550,550072,0
55003583,6,615,61501,0
55003609,5,542,54208,0
55003653,5,541,54103,0
55003660,5,550,550066,0
55003668,5,550,550059,0
55003672,5,550,550074,0
55003698,5,550,550059,0
55003707,5,550,550009,0
55003732,5,526,52603,0
55003744,5,528,52831,0
55003807,5,528,52830,0
55003814,5,552,55202,0
55003889,5,550,550075,0
55003945,5,550,550125,0
55003972,5,550,550075,0
55003980,5,550,550059,0
55004073,5,550,550119,0
55004116,5,550,550075,0
55004148,5,550,550130,0
55004164,5,550,550075,0
55004360,5,550,550130,0
55004431,5,550,550066,0
55004435,5,550,550059,0
55004515,5,550,550075,0
55004517,5,550,550059,0
55004692,5,550,550058,0
55004789,5,550,550119,0
55004988,5,550,550074,0
55005045,5,550,550074,0
55005055,5,550,550074,0
55005797,2,223,22308,0
55005844,5,550,550130,0
55006432,5,514,51405,0
55006516,1,114,11401,0
55006531,5,526,52604,0
55006690,1,102,10212,0
55008523,5,550,550072,0
55008644,2,250,250138,0
