art,klasse,ordnung,familie
3010502,3,301,30109
3010601,3,301,30105
3010605,3,301,30105
3010618,3,301,30105
3010625,3,301,30105
4130101,5,536,53603
21102367,4,403,40380
21102461,3,301,30105
50901184,5,550,550030
50902860,5,552,55203
50903013,5,552,55203
50905038,5,550,550017
50905500,5,547,54705
50905841,3,301,30105
55003754,5,552,55202
55004144,5,542,54205
55004190,5,550,550058
55004627,5,552,55206
55005880,4,403,40380
55006193,3,301,30105
55006348,5,513,51303
55007123,5,538,53801
55007365,5,507,50705
55010249,5,550,550009
55010292,5,507,50702
55010706,5,550,550006
55010970,5,550,550009
55010974,5,550,550044
55010977,5,550,550047
55010979,5,552,55205
55011106,5,513,51303
55011107,5,513,51303
55011108,5,551,55106
55011111,5,550,550075
55011276,5,547,54705
55011469,5,549,54908
55012679,5,513,51303
