art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1040107,1,106,10608,0
1070111,1,108,10802,0
1070505,1,108,10812,0
1071111,1,108,10818,0
1120603,1,115,11504,0
1120907,1,115,11508,0
1120912,1,115,11508,0
1120916,1,115,11508,0
1120920,1,115,11508,0
1160411,1,121,12110,0
2010102,2,202,20201,0
2010202,2,204,20401,0
2050203,2,229,22901,0
2050215,2,229,22901,0
2050507,2,231,23101,0
2050510,2,231,23101,0
2050511,2,231,23101,0
2050512,2,231,23101,0
2050602,2,222,22201,0
2050604,2,222,22201,0
2070404,2,206,20608,0
2070510,2,206,20606,0
2070606,2,206,20609,0
2080412,2,234,23414,0
2100402,2,220,22005,0
2100406,2,220,22005,0
2100407,2,220,22005,0
2100413,2,220,22005,0
2100414,2,220,22005,0
2110501,2,223,22305,0
2110702,2,223,22307,0
2110804,2,223,22315,0
2120212,2,219,21905,0
2120306,2,219,21901,0
2120328,2,219,21904,0
2130107,2,244,24420,0
2130110,2,244,24420,0
2130210,2,244,24402,0
2130216,2,244,24402,0
2130305,2,244,24414,0
2130317,2,244,24402,0
2130320,2,244,24414,0
2130330,2,244,24413,0
2130333,2,244,24413,0
2130613,2,244,24408,0
2130704,2,244,24406,0
2130706,2,244,24406,0
2130709,2,244,24406,0
2140202,2,214,21401,0
2150210,2,235,23507,0
2200109,2,239,23904,1
2200120,2,239,23904,0
2200126,2,239,23903,0
2200129,2,239,23904,0
2200605,2,240,24003,1
2210207,2,241,24103,0
2210210,2,241,24103,1
2220308,2,250,250023,1
2221206,2,250,250122,0
2222624,2,250,250150,0
2222801,2,250,250135,0
2222804,2,250,250135,0
2222810,2,250,250135,0
5040209,6,604,60402,0
5050103,6,605,60501,0
5050301,6,605,60503,0
5050304,6,605,60503,0
5050503,6,605,60505,0
5050617,6,605,60506,0
5050627,6,605,60506,0
21103546,2,239,23904,0
50901010,6,609,60905,0
50903574,6,615,61501,0
50904163,1,115,11509,0
55003583,6,615,61501,
55006038,2,250,250150,
55006868,2,239,23904,
