art,klasse,ordnung,familie,behind_scenes
1030106,1,103,10301,0
1100802,1,113,11310,0
2200605,2,240,24003,0
3010111,3,301,30112,0
3010205,3,301,30111,0
3010825,3,301,30107,0
3030221,3,305,30504,0
3040323,3,303,30318,0
3041114,3,303,30344,0
3060103,4,402,40201,0
4010101,5,504,50401,0
4050102,5,518,51801,0
4060101,5,520,52003,0
4060103,5,520,52001,0
5020201,6,602,60204,0
21102789,5,523,52302,0
21102909,5,526,52601,0
21103468,5,526,52601,0
50901204,5,526,52603,0
50901914,3,305,30504,0
50902862,1,113,11304,0
50903052,5,523,52304,0
50903053,5,523,52304,0
50903064,5,527,52717,0
50903083,5,528,52825,0
50903519,5,523,52302,0
50904203,5,507,50705,0
50905510,5,550,550021,0
50905646,4,403,40363,0
50905747,3,301,30106,0
50905767,5,550,550016,0
50906599,5,528,52806,0
50906606,5,550,550087,0
55003372,5,550,550074,
55003403,5,550,550009,
55003422,5,550,550130,
55003486,5,550,550021,
55003532,5,550,550054,
55003583,6,615,61501,
55003588,5,552,55205,
55003646,5,526,52601,
55003659,5,550,550121,
55003727,5,526,52601,
55003855,5,526,52601,
55003923,5,550,550055,
55003945,5,550,550125,
55004147,5,543,54305,
55005386,3,303,30318,
55005755,5,551,55106,
55007350,4,403,40382,
55007914,5,547,54703,
55009130,5,526,52601,
55009482,5,549,54901,
55010352,4,403,40380,
55010355,4,403,40380,
55010437,5,552,55202,
55010460,3,303,30337,
55010743,2,235,23506,
55011098,4,403,40382,
55011367,5,526,52601,
55011447,5,552,55202,
55011543,3,305,30513,
55011545,5,550,550009,
55011551,5,550,550119,
55011552,5,550,550119,
55011556,5,526,52601,
55011873,5,550,550114,
55011881,5,550,550114,
55012770,5,526,52601,
55013806,4,403,40360,
