art,klasse,ordnung,familie,behind_scenes
2010105,2,201,20101,0
2050604,2,222,22201,0
2070803,2,206,20611,0
2080208,2,234,23408,0
2090501,2,207,20708,0
2090601,2,207,20710,0
2090607,2,207,20710,0
2100415,2,220,22005,0
2120112,2,219,21908,0
2120115,2,219,21908,0
2120122,2,219,21908,0
2120203,2,219,21905,0
2120310,2,219,21901,0
2120328,2,219,21904,0
2130110,2,244,24420,0
2130205,2,244,24402,0
2130206,2,244,24402,0
2130215,2,244,24402,0
2130317,2,244,24402,0
2130509,2,244,24415,0
2130609,2,244,24408,0
2130835,2,244,24407,0
2130907,2,244,24405,0
2130908,2,244,24405,0
2140213,2,214,21401,0
2150105,2,235,23501,0
2150217,2,235,23506,0
2150302,2,235,23505,0
2200103,2,239,23904,0
2200120,2,239,23904,0
2200129,2,239,23904,0
2200131,2,239,23904,0
2221111,2,250,250142,0
2221218,2,250,250122,0
2223214,2,250,250072,0
5090102,6,609,60901,0
21102571,2,223,22315,0
21102802,2,204,20401,0
21103235,2,235,23504,0
21103627,2,244,24405,0
50901251,2,206,20612,0
50902447,2,219,21908,0
50903394,2,207,20710,0
50904545,2,244,24404,
50904954,2,235,23503,
50904963,2,235,23504,
50906964,2,250,250072,
55013689,2,235,23501,
55013989,2,234,23407,
55015087,2,250,250122,
55015157,2,250,250140,
