art,klasse,ordnung,familie,behind_scenes
1030108,1,104,10403,0
1040107,1,106,10608,0
1100120,1,113,11309,0
1100505,1,113,11314,0
1100508,1,113,11316,0
1120603,1,115,11504,0
2120308,2,219,21906,0
2130110,2,244,24420,0
2130302,2,244,24414,0
2130306,2,244,24413,0
2130318,2,244,24413,0
2130322,2,244,24414,0
2130328,2,244,24414,0
2130336,2,244,24413,0
2130816,2,244,24407,0
2130821,2,244,24407,0
2210204,2,241,24103,0
3010825,3,301,30107,0
3040305,3,303,30316,0
3040512,3,303,30321,0
5010109,6,601,60101,0
5020201,6,602,60204,0
5050502,6,605,60505,0
5050617,6,605,60506,0
5070210,6,607,60702,0
21102314,1,113,11343,0
21103173,6,607,60702,0
21103589,6,607,60702,0
55006498,2,244,24413,0
