art,klasse,ordnung,familie,behind_scenes
1070111,1,108,10802,0
1070602,1,108,10815,0
1070609,1,108,10815,0
1070611,1,108,10815,0
1070701,1,108,10815,0
1070706,1,108,10815,0
1071205,1,108,10819,0
1071207,1,108,10819,0
1100510,1,113,11314,0
1100707,1,113,11311,0
1120204,1,115,11510,0
1120411,1,115,11514,0
1120821,1,115,11507,0
1140104,1,119,11901,0
1161012,1,121,12123,0
2020105,2,227,22701,0
2050202,2,229,22901,0
2090617,2,207,20703,0
2100410,2,220,22005,0
2110704,2,223,22307,0
2130112,2,244,24420,0
3050105,3,306,30602,0
21102719,1,115,11511,0
55005982,1,115,11509,0
55010237,1,115,11509,0
