art,klasse,ordnung,familie,behind_scenes
1070402,1,108,10813,0
1070406,1,108,10813,0
1070423,1,108,10813,0
1100510,1,113,11314,0
1100606,1,113,11315,0
1120307,1,115,11512,0
1120416,1,115,11514,0
1120821,1,115,11507,0
1150302,1,120,12003,0
2070102,2,206,20601,0
2080502,2,234,23401,0
2090712,2,207,20709,0
2090731,2,207,20709,0
2130608,2,244,24404,0
2130621,2,244,24404,0
2130709,2,244,24406,0
2130711,2,244,24406,0
2130848,2,244,24407,0
2130913,2,244,24405,0
2130918,2,244,24405,0
2130925,2,244,24405,0
2210208,2,241,24103,0
3010407,3,301,30114,0
3070808,4,403,40336,0
3070814,4,403,40336,0
50902929,3,305,30513,0
50903869,2,241,24103,0
50904281,2,244,24407,0
50906747,2,207,20702,0
50906884,1,108,10813,0
55005537,1,108,10810,0
55006438,1,108,10813,0
55013251,2,207,20702,0
55013468,1,108,10809,0
55015278,2,230,23004,0
55015522,1,108,10812,
