art,klasse,ordnung,familie
1140401,1,118,11801
3010901,3,301,30101
3010902,3,301,30101
3010903,3,301,30101
3060414,4,402,40206
4010503,5,505,50507
4010704,5,507,50702
4010901,5,507,50707
4010904,5,507,50707
4010907,5,507,50707
4020207,5,514,51401
4020402,5,514,51403
4100104,5,550,550009
4100201,5,550,550075
4150106,5,552,55201
4230101,5,547,54701
4231602,5,550,550122
4231603,5,550,550122
4233301,5,550,550035
4260201,5,552,55202
4260401,5,552,55206
4260602,5,552,55203
21102268,5,523,52302
21102610,1,114,11401
21102791,5,523,52303
21103007,5,550,550009
21103012,5,550,550009
21103013,5,550,550009
21103015,5,550,550009
21103016,5,550,550130
21103017,5,550,550130
21103018,5,550,550130
21103019,5,550,550130
21103020,5,550,550130
21103021,5,550,550130
21103023,5,514,51401
21103026,5,514,51403
21103491,5,514,51403
21103497,5,514,51403
21103502,5,505,50508
50901027,1,114,11401
50901065,5,550,550130
50901066,5,550,550009
50901171,5,552,55205
50901172,5,550,550043
50901178,5,550,550029
50901187,5,550,550030
50901194,5,550,550075
50901198,5,550,550130
50901219,5,550,550030
50901616,5,523,52302
50901827,5,550,550030
50901828,5,550,550032
50901999,5,550,550059
50902001,5,550,550059
50902002,5,550,550059
50902014,5,550,550130
50902041,5,521,52102
50902207,5,550,550077
50902229,5,550,550130
50902503,5,550,550130
50902616,5,552,55201
50902855,5,552,55203
50902856,5,550,550122
50902857,5,550,550043
50902869,5,550,550030
50902872,5,550,550030
50902922,5,550,550032
50903046,5,550,550032
50903047,5,550,550032
50903052,5,523,52304
50903053,5,523,52304
50903055,5,544,54403
50903070,5,550,550077
50903073,5,550,550077
50903074,5,550,550075
50903099,5,550,550049
50903100,5,550,550032
50903101,5,550,550028
50903102,5,550,550030
50903116,5,550,550049
50903124,5,550,550075
50903220,3,301,30101
50903260,5,550,550035
50903261,5,550,550035
50903264,5,549,54905
50903294,5,550,550125
50903424,5,550,550030
50903517,5,550,550030
50903628,3,303,30321
50903649,5,513,51301
50903980,5,550,550030
50904000,5,550,550077
50904053,5,550,550045
50904447,5,550,550030
50904451,5,550,550075
50904580,5,550,550075
50905301,5,550,550075
50905321,5,550,550077
50905382,5,550,550032
50905499,5,547,54705
50905731,5,550,550009
50905767,5,550,550016
50906049,5,525,52501
50906198,5,550,550130
50906382,5,550,550009
50906490,5,505,50502
50906493,5,550,550030
50906498,5,507,50707
50906569,5,550,550030
50906605,5,550,550075
50906762,5,550,550059
50907024,5,550,550075
50907174,5,507,50702
50907208,5,514,51401
50907212,5,550,550030
50907294,5,550,550132
50907451,5,552,55206
50907544,5,550,550009
50907624,5,513,51301
50907625,5,550,550040
50907683,5,550,550009
55003235,5,552,55201
55003248,5,550,550072
55003261,5,552,55201
55003263,5,550,550130
55003264,5,552,55205
55003268,5,550,550058
55003278,5,550,550074
55003281,5,550,550074
55003285,5,550,550058
55003286,5,550,550115
55003289,5,550,550059
55003299,5,550,550074
55003304,5,550,550058
55003307,5,550,550035
55003311,5,550,550009
55003333,5,550,550077
55003345,5,550,550119
55003367,5,550,550059
55003370,5,550,550074
55003371,5,550,550074
55003372,5,550,550074
55003373,5,550,550074
55003375,5,550,550074
55003380,5,550,550075
55003396,5,550,550119
55003400,5,550,550114
55003401,5,550,550130
55003403,5,550,550009
55003417,5,550,550021
55003418,5,550,550130
55003420,5,550,550059
55003422,5,550,550130
55003423,5,544,54403
55003439,5,550,550130
55003446,5,550,550020
55003453,5,552,55205
55003461,5,550,550058
55003463,5,550,550058
55003488,5,550,550074
55003494,5,550,550075
55003495,5,550,550075
55003506,5,550,550074
55003508,5,550,550074
55003510,5,547,54703
55003520,5,544,54404
55003530,5,550,550050
55003556,5,507,50707
55003559,5,550,550125
55003564,5,550,550114
55003566,5,550,550075
55003568,5,552,55202
55003572,5,550,550035
55003575,5,550,550058
55003586,5,549,54903
55003587,5,549,54903
55003594,5,549,54903
55003599,5,550,550058
55003656,5,550,550075
55003657,5,550,550059
55003660,5,550,550066
55003662,5,550,550121
55003666,5,550,550074
55003668,5,550,550059
55003676,5,550,550125
55003679,5,550,550074
55003689,5,550,550125
55003695,5,550,550066
55003703,5,550,550121
55003751,5,550,550127
55003772,5,550,550046
55003773,5,550,550046
55003776,5,550,550058
55003814,5,552,55202
55003819,5,550,550032
55003820,5,550,550075
55003821,5,550,550066
55003833,5,550,550058
55003868,5,547,54705
55003890,5,550,550075
55003891,5,550,550009
55003923,5,550,550055
55003945,5,550,550125
55003961,5,550,550074
55003964,5,550,550058
55003992,5,550,550013
55004027,5,550,550066
55004063,5,550,550114
55004115,5,550,550074
55004117,5,544,54403
55004118,5,550,550058
55004136,5,550,550130
55004147,5,543,54305
55004154,5,550,550119
55004155,5,550,550058
55004156,5,550,550058
55004165,5,550,550075
55004177,5,550,550010
55004197,5,544,54405
55004198,5,544,54405
55004226,5,550,550059
55004290,5,550,550058
55004293,5,550,550058
55004306,5,550,550058
55004307,5,550,550058
