art,klasse,ordnung,familie,behind_scenes
1070403,1,108,10813,0
1070406,1,108,10813,0
1070416,1,108,10813,0
1070507,1,108,10810,0
1080101,1,109,10901,0
1080201,1,109,10904,0
1100120,1,113,11309,0
1100603,1,113,11315,0
1120821,1,115,11507,0
1150302,1,120,12003,0
1160301,1,121,12104,0
1160426,1,121,12110,0
1160704,1,121,12112,0
1160710,1,121,12112,0
2010102,2,202,20201,0
2050121,2,231,23102,0
2050135,2,231,23102,0
2050510,2,231,23101,0
2050511,2,231,23101,0
2070803,2,206,20611,0
2080119,2,234,23404,0
2080501,2,234,23401,0
2130709,2,244,24406,0
2150101,2,235,23501,0
2150204,2,235,23506,0
2150225,2,235,23507,0
3010601,3,301,30105,0
3010604,3,301,30105,0
3010607,3,301,30105,0
3010613,3,301,30105,0
3010625,3,301,30105,0
3010629,3,301,30105,0
3010815,3,301,30107,0
3010829,3,301,30107,0
3030417,3,305,30513,0
3030436,3,305,30513,0
3040101,3,303,30303,0
3040111,3,303,30303,0
3050106,3,306,30602,0
3060501,4,402,40204,0
5040103,6,604,60401,0
5050115,6,605,60501,0
5050404,6,605,60504,0
21102461,3,301,30105,0
21103216,2,244,24419,
21103605,6,604,60401,
50901839,6,606,60601,
50901885,6,604,60402,
50901949,3,301,30105,
50902519,4,403,40328,
50902529,1,115,11509,
50903567,6,604,60402,
50904377,1,121,12109,
50905840,3,301,30105,
55003583,6,615,61501,
55010028,1,108,10809,
55010915,6,605,60505,
