art,klasse,ordnung,familie,behind_scenes
1020503,1,102,10205,0
1070111,1,108,10802,0
1100505,1,113,11314,0
1100510,1,113,11314,0
1120603,1,115,11504,0
1120917,1,115,11508,0
1120920,1,115,11508,0
1160602,1,121,12105,0
3010205,3,301,30111,0
3010301,3,301,30103,0
3010709,3,301,30106,0
3030106,3,305,30506,0
3040111,3,303,30303,0
3040509,3,303,30320,0
3050106,3,306,30602,0
5050302,6,605,60503,0
50903503,1,102,10213,
55003524,5,550,550072,
55003545,5,550,550072,
55005616,6,612,61204,
55007838,6,620,62001,
55009733,6,620,62001,
55011283,6,605,60505,
55015740,1,106,10608,
