art,klasse,ordnung,familie,behind_scenes
1100101,1,113,11309,0
1100201,1,113,11326,0
1120102,1,115,11509,0
1120113,1,115,11509,0
1120212,1,115,11510,0
1120304,1,115,11512,0
1120806,1,115,11507,0
1120807,1,115,11507,0
1160105,1,121,12101,0
1160407,1,121,12108,0
1160410,1,121,12110,0
1160411,1,121,12110,0
1160424,1,121,12110,0
1161003,1,121,12124,0
1161004,1,121,12124,0
1161015,1,121,12124,0
1161019,1,121,12124,0
2150225,2,235,23507,0
5060102,6,606,60601,0
21103172,6,606,60601,
21103605,6,604,60401,
50903574,6,615,61501,
