art,klasse,ordnung,familie,behind_scenes
3010903,3,301,30101,0
4010501,5,505,50508,0
4020201,5,514,51401,0
4070204,5,523,52302,0
4140201,5,521,52101,0
4150102,5,552,55201,0
4150106,5,552,55201,0
4150108,5,552,55201,0
4230701,5,550,550001,0
4231601,5,550,550122,0
4260201,5,552,55202,0
21102792,5,523,52302,0
21103009,5,550,550009,0
21103252,5,521,52102,0
50901167,5,552,55206,0
50901178,5,550,550029,0
50901185,5,550,550030,0
50901188,5,550,550030,0
50901189,5,550,550030,0
50901196,5,523,52303,0
50901212,5,550,550059,0
50901787,5,550,550131,0
50902010,5,550,550130,0
50902026,5,550,550030,0
50902325,5,550,550077,0
50902532,5,550,550059,0
50902832,5,550,550030,0
50902833,5,550,550009,0
50902867,5,550,550030,0
50902891,5,523,52302,0
50902892,5,550,550043,0
50902893,5,550,550043,0
50902924,5,551,55104,0
50903013,5,552,55203,0
50903045,5,550,550032,0
50903075,5,549,54903,0
50903575,5,550,550077,0
50903981,5,550,550009,0
50905201,5,550,550009,0
50905202,5,550,550032,0
50905203,5,550,550032,0
50905353,5,550,550075,0
50905543,5,547,54705,0
50905688,5,550,550072,0
50906834,5,549,54903,0
50906962,5,550,550130,0
50907251,5,550,550009,0
50907625,5,550,550040,0
55003259,5,542,54208,0
55003298,5,550,550074,0
55003329,5,550,550013,0
55003368,5,550,550059,0
55003377,5,550,550074,0
55003407,5,544,54403,0
55003431,5,550,550043,0
55003432,5,550,550074,0
55003433,5,550,550058,0
55003442,5,550,550021,0
55003518,5,550,550059,0
55003589,5,550,550011,0
55003922,5,550,550047,0
55004127,5,550,550047,0
55004190,5,550,550058,0
55004244,5,550,550075,0
55004300,5,550,550058,0
55004305,5,550,550058,0
55004412,5,550,550075,0
55004428,5,552,55202,0
55004548,5,544,54403,0
55004619,5,550,550043,0
55004620,5,550,550075,0
55004750,5,550,550074,0
55004767,5,552,55205,0
55004788,5,552,55206,0
55004938,5,550,550009,0
55004959,5,550,550077,0
55005019,5,547,54705,0
55005394,5,550,550044,0
55005430,5,544,54403,0
55005438,5,552,55202,0
55005557,5,550,550030,0
55005769,5,552,55205,0
55005799,5,550,550044,0
55007277,5,550,550043,0
55007325,5,544,54403,0
55007400,5,552,55203,0
55008003,5,550,550043,0
55009776,5,550,550074,0
55010004,5,550,550010,0
55010973,5,550,550042,0
55012396,5,550,550047,0
55012397,5,550,550009,0
55015056,5,550,550009,0
55015357,5,550,550071,0
55015358,5,550,550119,0
55015359,5,523,52304,0
55015360,5,550,550051,0
55015367,5,551,55108,0
