art,klasse,ordnung,familie,behind_scenes
2080216,2,234,23408,0
2120305,2,219,21904,0
2130704,2,244,24406,0
2130925,2,244,24405,0
2130938,2,244,24405,0
2150210,2,235,23507,0
2150226,2,235,23507,0
2223218,2,250,250072,0
5060102,6,606,60601,0
5060103,6,606,60601,0
5060203,6,606,60602,0
5060205,6,606,60602,0
5080107,6,608,60801,0
5090101,6,610,61001,0
5090102,6,609,60901,0
21102248,6,607,60702,0
21102705,6,610,61002,0
21102895,2,206,20612,0
21103172,6,606,60601,0
21103227,6,607,60705,0
50901010,6,609,60905,0
50903581,6,607,60704,0
50904152,6,609,60905,0
