art,klasse,ordnung,familie,behind_scenes
1030108,1,104,10403,0
1100316,1,113,11340,0
1100708,1,113,11311,0
1100902,1,113,11319,0
1120503,1,115,11503,0
1160434,1,121,12110,0
2010105,2,201,20101,0
3010625,3,301,30105,0
3030218,3,305,30504,0
3030535,3,305,30528,0
3030613,3,305,30524,0
3040512,3,303,30321,0
3040707,3,303,30332,0
3050204,3,306,30601,0
3070201,4,403,40371,0
5010109,6,601,60101,0
5020201,6,602,60204,0
21102488,3,305,30513,0
21102925,3,305,30513,0
21103313,3,305,30524,0
50902556,3,305,30513,0
50905214,3,305,30513,0
50905215,6,603,60303,0
50905741,3,305,30513,0
50905895,3,305,30524,0
55005530,6,612,61213,
