art,klasse,ordnung,familie,behind_scenes
3010903,3,301,30101,0
4010703,5,507,50702,0
4010705,5,507,50702,0
4020102,5,513,51303,0
4020104,5,513,51303,0
4070102,5,523,52304,0
4150103,5,552,55201,0
4210202,5,547,54705,0
4220301,5,549,54920,0
21102909,5,526,52601,0
21103024,5,513,51303,0
21103632,5,549,54908,0
50901176,5,550,550044,0
50901179,5,550,550071,0
50901180,5,550,550090,0
50901195,5,550,550075,0
50901385,5,551,55102,0
50901386,5,551,55106,0
50901979,5,550,550006,0
50903023,5,550,550075,0
50903093,5,550,550044,0
50903179,5,549,54915,0
50903574,6,615,61501,0
50903585,6,615,61501,0
50905323,5,536,53603,0
50905540,5,547,54705,0
50905541,5,547,54705,0
50907686,5,550,550114,0
55003447,5,541,54101,0
55003468,5,550,550075,0
55003507,5,550,550115,0
55003583,6,615,61501,0
55003740,5,547,54703,0
55004037,5,550,550119,0
55004088,5,547,54705,0
55004101,5,550,550075,0
55004107,5,550,550119,0
55004179,5,550,550075,0
55004189,5,550,550096,0
55004344,5,540,54001,0
55004345,5,550,550114,0
55004511,5,550,550119,0
55004520,5,549,54915,0
55008214,5,551,55102,
