art,klasse,ordnung,familie
3010102,3,301,30112
3010407,3,301,30114
3030101,3,305,30506
3030103,3,305,30506
3030108,3,305,30506
3030113,3,305,30506
3030115,3,305,30506
3030534,3,305,30528
3060501,4,402,40204
21102786,3,305,30528
21103208,3,301,30109
50901572,4,403,40324
50901939,3,305,30513
50903528,3,305,30528
50903624,3,305,30506
50903723,3,305,30506
50904780,3,305,30528
50907194,3,305,30506
50907551,3,303,30303
55005246,4,403,40325
55005344,3,303,30342
55007911,3,301,30112
55010566,3,305,30528
55011433,3,301,30112
55012826,3,305,30528
55012827,3,305,30528
55012828,3,305,30528
55013346,4,403,40325
55014637,4,403,40328
55014638,3,305,30528
55014639,3,305,30513
55014640,3,305,30517
55014641,3,305,30517
