art,klasse,ordnung,familie
1130101,1,115,11515
4020104,5,513,51303
4020204,5,514,51401
4070101,5,523,52301
4090101,5,528,52806
4231401,5,550,550047
21102903,5,526,52601
21102912,5,526,52601
21103632,5,549,54908
50901015,5,530,53001
50901027,1,114,11401
50901160,5,529,52902
50902851,5,550,550071
50902959,5,550,550072
50903035,5,550,550097
50903036,5,550,550096
50903049,5,550,550075
50903064,5,527,52717
50903465,5,550,550047
50905393,1,114,11401
50905496,5,526,52601
50905523,5,541,54103
50905540,5,547,54705
50905578,5,550,550072
50905635,5,550,550072
50906280,5,528,52814
50906281,5,528,52814
50906735,5,550,550072
50906739,5,550,550139
55003224,5,526,52603
55003243,6,617,61701
55003245,5,542,54208
55003248,5,550,550072
55003254,5,527,52703
55003319,5,527,52717
55003340,5,527,52718
55003382,5,550,550072
55003388,5,526,52601
55003441,5,550,550072
55003543,5,550,550072
55003552,5,550,550072
55003553,5,550,550072
55003554,5,528,52830
55003557,5,551,55104
55003583,6,615,61501
55003604,5,550,550072
55003610,5,550,550072
55003623,5,527,52718
55003647,5,550,550139
55003670,5,549,54903
55003672,5,550,550074
55003753,5,528,52822
55003777,5,550,550072
55003900,5,526,52601
55003936,5,528,52803
55003978,5,550,550119
55004098,5,550,550072
55004256,5,550,550072
55004419,5,550,550114
55004640,5,526,52601
55004832,5,550,550049
55005060,5,550,550041
55005207,5,551,55109
55008868,5,527,52717
55008869,5,547,54705
55008870,5,550,550019
55014875,5,550,550030
