art,klasse,ordnung,familie
1110105,1,114,11403
1130303,1,115,11517
4010705,5,507,50702
4020104,5,513,51303
4070101,5,523,52301
4130101,5,536,53603
4210202,5,547,54705
4220301,5,549,54920
21102288,5,513,51303
21102517,4,403,40380
21103631,5,536,53603
50901176,5,550,550044
50901179,5,550,550071
50901195,5,550,550075
50901385,5,551,55102
50901386,5,551,55106
50901387,5,551,55106
50901388,5,551,55109
50901979,5,550,550006
50903034,5,550,550086
50903036,5,550,550096
50903179,5,549,54915
50903443,5,532,53201
55003967,5,549,54917
55003978,5,550,550119
